"Classification","Year","Period","Period.Desc.","Aggregate.Level","Is.Leaf.Code","Trade.Flow.Code","Trade.Flow","Reporter.Code","Reporter","Reporter.ISO","Partner.Code","Partner","Partner.ISO","X2nd.Partner.Code","X2nd.Partner","X2nd.Partner.ISO","Customs.Proc..Code","Customs","Mode.of.Transport.Code","Mode.of.Transport","Commodity.Code","Commodity","Qty.Unit.Code","Qty.Unit","Qty","Alt.Qty.Unit.Code","Alt.Qty.Unit","Alt.Qty","Netweight..kg.","Gross.weight..kg.","Trade.Value..US..","CIF.Trade.Value..US..","FOB.Trade.Value..US..","Flag"
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",40,"Austria","AUT",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",908400,NA,NA,NA,908400,NA,335362,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",50,"Bangladesh","BGD",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",87000,NA,NA,NA,87000,NA,6055,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",56,"Belgium","BEL",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",4059316,NA,NA,NA,4059316,NA,6013272,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",124,"Canada","CAN",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",1060,NA,NA,NA,1060,NA,1750,NA,NA,6
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",144,"Sri Lanka","LKA",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",30,NA,NA,NA,30,NA,35,NA,NA,6
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",15586070,NA,NA,NA,15586070,NA,19089337,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",170,"Colombia","COL",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",77015,NA,NA,NA,77015,NA,133583,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",191,"Croatia","HRV",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",200,NA,NA,NA,200,NA,5376,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",208,"Denmark","DNK",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",300,NA,NA,NA,300,NA,666,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",251,"France","FRA",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",564105,NA,NA,NA,564105,NA,217938,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",276,"Germany","DEU",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",4020905,NA,NA,NA,4020905,NA,3914407,NA,NA,6
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",344,"China, Hong Kong SAR","HKG",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",17834,NA,NA,NA,17834,NA,100242,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",360,"Indonesia","IDN",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",113,NA,NA,NA,113,NA,660,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",376,"Israel","ISR",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",219,NA,NA,NA,219,NA,270,NA,NA,6
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",381,"Italy","ITA",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",79555,NA,NA,NA,79555,NA,756086,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",392,"Japan","JPN",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",2617073,NA,NA,NA,2617073,NA,3216401,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",410,"Rep. of Korea","KOR",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",46575,NA,NA,NA,46575,NA,38409,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",454,"Malawi","MWI",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",1000,NA,NA,NA,1000,NA,7203,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",458,"Malaysia","MYS",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",20001,NA,NA,NA,20001,NA,71163,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",490,"Other Asia, nes","",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",746004,NA,NA,NA,746004,NA,220689,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",528,"Netherlands","NLD",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",1293000,NA,NA,NA,1293000,NA,446021,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",579,"Norway","NOR",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",3000,NA,NA,NA,3000,NA,4547,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",608,"Philippines","PHL",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",2,NA,NA,NA,2,NA,53,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",616,"Poland","POL",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",16255,NA,NA,NA,16255,NA,30012,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",682,"Saudi Arabia","SAU",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",25207,NA,NA,NA,25207,NA,1656,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",690,"Seychelles","SYC",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",18000,NA,NA,NA,18000,NA,18444,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",702,"Singapore","SGP",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",17550,NA,NA,NA,17550,NA,48670,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",704,"Viet Nam","VNM",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",243000,NA,NA,NA,243000,NA,39712,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",724,"Spain","ESP",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",54950,NA,NA,NA,54950,NA,35515,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",752,"Sweden","SWE",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",2,NA,NA,NA,2,NA,203,NA,NA,0
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",784,"United Arab Emirates","ARE",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",24802,NA,NA,NA,24802,NA,14112,NA,NA,6
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",826,"United Kingdom","GBR",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",6034,NA,NA,NA,6034,NA,19897,NA,NA,6
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",842,"USA","USA",NA,NA,NA,NA,NA,NA,NA,52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",8,"Weight in kilograms",54921,NA,NA,NA,54921,NA,692114,NA,NA,6
"S4",2018,2018,2018,5,1,1,"Import",699,"India","IND",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,67121,"n/a pig-iron containing by weight 0.5%/less of phosphorus",8,"Weight in kilograms",10223000,NA,NA,NA,10223000,NA,5377142,NA,NA,0
