"Product","Commodity","Afghanistan","Albania","Algeria","Angola","Argentina","Armenia","Australia","Austria","Azerbaijan","Bahamas","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Benin","Bermuda","Bolivia","Bosnia Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Cambodia","Cameroon","Canada","Cayman Isds","Chad","Chile","China","Colombia","Congo","Congo Democratic","Costa Rica","Côte d'Ivoire","Cote de voire","Croatia","Cuba","Cyprus","Czechia","Denmark","Dominican Rep.","Ecuador","Egypt","El Salvador","Equatorial Guinea","Estonia","Ethiopia","Finland","France","Gabon","Georgia","Germany","Ghana","Greece","Guatemala","Guinea","Haiti","Honduras","Hong Kong","Hungary","Iceland","India","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kuwait","Kyrgyzstan","Laos","Latvia","Lebanon","Libya","Lithuania","Luxembourg","Macao","Madagascar","Malawi","Malaysia","Mali","Malta","Mauritania","Mauritius","Mexico","Moldova","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Zealand","Nicaragua","Niger","Nigeria","Norway","Oman","Pakistan","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Qatar","Romania","Russia","Rwanda","Saudi Arabia","Senegal","Serbia","Singapore","Slovakia","Slovenia","South Africa","South Korea","Spain","Sri Lanka","State of Palestine","Sudan","Suriname","Swaziland","Sweden","Switzerland","Tajikistan","Tanzania","TFYR of Macedonia","Thailand","Timor-Leste","Togo","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","UAE","Uganda","Ukraine","United Kingdom","Uruguay","USA","Uzbekistan","Venezuela","Vietnam","World","Yemen","Zambia","Zimbabwe"
67686,"Sheet piling of iron/steel, whether/not drilled, punched/made from assembled elements; welded angles, shapes & sections, of iron/steel",0,0,0,0,0,479,71637,636,0,0,62243,671275,0,0,5428,0,0,0,0,0,2729,168,0,0,0,0,695,0,0,0,53257,4120,43203,6310,35471,0,0,393393,0,0,27,0,0,0,1111,0,0,0,6724,175,36324,11,64,82434,38878,0,0,0,0,0,0,0,0,0,52146,2157,3027,16,570,5841,0,992,34,0,108634,434160,0,0,0,6664,322,0,0,0,0,23076,6553,23216,0,0,236,355,0,0,0,37,14137,0,0,97036,305388,1632,0,0,114801,0,203744,44045,0,4175,0,0,1643,6593,0,132481,1414,2135,0,191980,157960,0,58664,0,0,15720,3969,39775,13328,0,1014,0,0,33,177,0,48311,0,110777,0,0,177,3654,0,0,1212110,74,1975,37290,0,100335,0,0,10706,5955461,228,6345,41902
67701,"Rails (including check rails & rack-rails), of iron/steel",4895,0,0,0,0,0,1664,23621,0,0,115,458439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122455,0,0,0,44201,0,0,0,0,0,11052,0,0,0,0,0,0,0,0,0,0,0,17507,0,0,0,0,25864,865,0,0,0,0,0,0,0,0,0,18432,0,0,0,0,0,0,0,0,0,45931,39206,0,0,0,0,0,0,0,0,0,81026,14095,0,0,0,20,0,0,0,0,0,210099,22928,0,39459,0,1326,0,30063,118767,0,160891,0,0,0,0,0,0,0,0,64400,0,0,0,887544,0,0,45260,0,0,0,0,3428,1093738,0,21288,0,0,0,0,0,46,0,139,0,0,0,0,0,0,4282948,275,0,2238,0,50752,0,0,64438,8086466,25834,181,0
67709,"Other railway/tramway track construction material of iron/steel (i.e., switch-blades, crossing frogs, point rods & other crossing pieces, sleepers (cross-ties), fish-plates, chairs, chair wedges, sole-plates (base plates), rail clips, bedplates, t",0,0,0,4764,653887,0,576232,0,0,420,0,2564127,0,0,0,0,0,0,0,0,61810,0,0,0,0,0,176825,0,0,0,86996,0,5864,2235,0,0,0,0,0,0,22,0,0,0,3176,0,0,0,755,0,570327,0,0,296,0,36619,3470,0,0,0,0,0,0,0,326251,11116,0,0,0,0,10345,4503,0,0,91234,2058,0,0,0,0,0,0,0,0,0,636803,5719646,0,0,0,0,0,0,0,0,0,4815190,630840,0,7435,0,0,0,0,217167,20,14774,0,0,0,0,0,4930,665690,0,6565,0,0,13998,15394,2545,0,135793,0,0,0,3427,202049,1047297,0,3964,0,0,186670,208,0,5100,0,902060,0,17941,0,0,3288,907,108036,1782762,0,12721,0,11165277,0,0,25432,33565923,0,12811,2958
67911,"Tubes, pipes & hollow profiles, of cast iron",0,28069,6496048,0,3120,0,3477,0,0,0,1401979,236106,0,0,1628,0,0,0,0,0,1448605,160554,177602,0,0,80372,316,0,0,0,0,0,1294,0,0,0,61487,788778,0,0,0,0,0,0,0,0,0,0,4736,255261,16896030,0,1062024,232786,267,0,0,0,0,0,1258608,0,0,0,20532,30663,163769,3741447,1688,10667006,0,83,5051561,0,10242,4511,0,0,0,3165575,3707,0,0,0,0,82762,46669,45909,2838175,0,482133,0,0,0,0,5112212,363524,0,0,4236699,0,0,0,0,10005,122,4781912,12418,0,1767,0,54446,93990,434437,0,9788241,0,435570,345,3806896,1684710,0,6592275,0,2890400,1578916,35804,20299996,3681397,0,8333,0,0,0,3976,0,565768,0,725,0,301909,0,0,1794139,0,7525249,44859,0,12014961,0,4620492,0,0,25946,150980626,32229,12670,7438
67912,"Line pipe of a kind used for oil/gas pipelines, of iron (other than cast iron)/steel",22720,0,169491,118730,69321,0,171026,782358,58,0,213522,2256246,0,0,9356117,0,0,0,0,0,1946617,8125,15105,0,0,13682,1890643,0,0,0,165353,2988386,8183,42874,0,0,0,1991,0,39829,1955932,272843,1560,0,223988,16120,0,0,91620,25660,2316496,0,7425,2680581,42773,71481,178723,91111,0,67580,0,0,0,0,509946,586286,474639,3027,146700,15633352,8000,122653,168954,3649,403077,1780220,0,0,0,1969,1994590,203104,0,0,1651,1246,888248,3302,0,0,1661,4753185,0,0,0,1304,91165,44682,12041,195932,9427068,6688,5773,0,826418,89493,459825,4597,0,0,0,0,73119,1978517,56943,2082860,295405,496281,4297,2124618,115953,0,1433550,61522,150068,218283,3758690,6392874,82555,0,201962,0,0,257306,0,0,131814,0,173315,0,8143,32627,47750,1178170,8788,5812895,70202,194,4639486,897,79039083,0,501459,869544,180678670,38322,65000,49540
67913,"Casing, tubing & drill pipe of a kind used in drilling for oil/gas, of iron (other than cast iron)/steel",0,0,2014868,1885,0,0,3909,0,0,0,33761,40012,0,0,0,0,0,0,0,0,1381,114,0,0,0,0,19357403,0,58985,387,225835,4044979,50681,41699,0,0,0,0,0,0,0,1399,0,0,996790,0,0,0,120995,0,600,153365,0,1507,2096,0,7709,0,0,0,0,0,0,0,1591189,8665259,0,31,1394,10972,0,55,3733,54313,37972,68556,0,0,0,0,386,0,0,0,0,0,888280,0,0,0,0,0,0,0,0,0,536,0,0,17469,13497,4475,0,0,194282,0,73583,0,0,0,0,0,20862,805311,464,460556,0,0,0,3040662,0,0,273474,0,0,4554567,20126,0,233443,0,247125,0,0,173134,300,0,247016,0,372534,0,4007,0,0,1101891,1444649,4991904,36798,199,25261,0,87773388,0,0,21713,144799451,55844,65010,0
67914,"Other tubes, pipes & hollow profiles, of circular cross-section, of iron (other than cast iron)/non-alloy steel",0,0,0,0,0,0,927740,0,0,0,28973,214974,0,0,109453,0,0,0,0,0,726199,0,0,2914,0,0,287763,0,0,0,35576,0,0,0,0,0,0,0,0,0,32806,0,0,0,7952,0,0,0,4062,0,156151,0,0,27436,109497,0,0,1949,0,266834,0,0,0,0,13725,104440,2600,0,31025,1150666,0,62243,0,1712,65071,163432,0,0,0,0,39240,0,0,0,0,0,81928,0,0,0,0,266922,0,0,0,0,0,0,0,23670,486689,0,0,0,88340,0,34093,0,0,0,0,0,1165,0,0,109204,0,0,0,204679,0,0,54649,0,0,0,116630,307036,244865,0,27662,0,0,2651881,25158,0,0,0,36023,0,0,0,0,137262,0,3491922,23354,0,925533,0,23242932,0,52210,1052,37335545,0,8104,0
67951,"Cast fittings of non-malleable cast iron",0,7634,56198,30130,0,0,686061,20186,0,0,445195,54460,0,0,7761,0,0,0,0,0,7955,0,49531,0,0,0,588816,0,134,2016,576339,5513,3890,4394,0,0,0,37511,0,0,7986,4713,0,0,2938,0,0,0,3602,14060,1651589,0,0,939851,7891,66886,468,382,0,0,524443,11857,0,0,865,8830,2744,46336,115812,1037115,0,8256,780453,697,35518,352825,0,0,0,137580,30121,17767,0,0,0,143,41007,0,167933,0,91813,92967,0,0,0,61295,16189,7790,0,1447501,220664,112061,0,0,70769,21562,1227186,0,0,1250,0,305,11582,516216,46752,3446141,18952,30769,0,3157127,9734,0,175065,0,0,61271,126,315313,648865,0,82860,0,0,145724,0,0,26635,0,8271,0,618,0,46328,131703,0,5079754,7713,0,4039213,0,16825537,0,0,271734,47566608,29994,72374,144266
67959,"Tube & pipe fittings of iron/steel, n.e.s.",17011,0,2137713,432210,207214,0,2535983,116687,0,0,1393436,148226,0,13758,2458356,94281,0,0,0,1,1319307,15771,120614,0,1359,9967,12388880,0,20319,58428,863901,841434,31217,106312,15726,0,1152,111272,0,523,504700,1968510,4866,13743,321988,0,0,3292,217317,829561,1274896,106630,4637,6728828,35664,26513,0,23025,0,30525,2135,567057,0,0,827316,163076,738704,382404,166809,2960923,20193,311683,90262,52150,806520,1521568,0,40433,2174,9005,158678,9824,0,0,3962,120681,883228,518,5885,39,4208,765326,0,3694,0,1756590,43369,86968,2469,1472180,3723734,247933,58188,11920,2332112,74364,4955181,46355,23069,13765,0,139911,124055,1994352,28463,2366091,179077,4367,81790,7100851,596,0,5509104,4493,483336,825090,408215,2612526,594065,0,142230,40,111,1110584,27821,0,360426,0,3096942,0,14645,118265,244476,3754662,73866,19745905,63595,48295,8309261,142243,171705146,349916,188094,778351,296927169,515011,91882,47151
69211,"Reservoirs, tanks, vats & similar containers, for any material (other than compressed/liquefied gas), of iron/steel",0,0,158637,186268,0,0,1013602,0,0,0,627249,245748,0,17402,116637,100989,0,0,0,0,0,16,89305,0,0,50009,284947,0,0,0,1143713,139168,2881,4906,0,0,87991,0,0,0,8877,16,0,0,77345,0,0,0,123611,0,4962,0,12013,304856,48209,2,64942,1682,0,36198,733,0,0,0,585397,26381,65133,7161,0,0,0,1176140,176815,0,480482,738673,0,0,0,0,0,0,0,0,0,643,804206,7219,0,0,0,0,0,0,0,10553,8093,1010282,16827,611596,22795,86850,0,0,1022397,222,360432,0,0,2240,0,2116,92851,7265,0,81443,0,16126,0,332802,127920,0,198029,0,0,82,153735,13251,61583,0,322051,0,0,72,0,0,471195,0,72259,0,0,0,0,58249,175314,3122267,84397,41704,615044,0,7863603,0,0,127188,26602464,282331,56591,2613
