"Product","Commodity","Afghanistan","Albania","Algeria","Angola","Argentina","Armenia","Australia","Austria","Azerbaijan","Bahamas","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Benin","Bermuda","Bolivia","Bosnia Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Cambodia","Cameroon","Canada","Cayman Isds","Chad","Chile","China","Colombia","Congo","Congo Democratic","Costa Rica","Côte d'Ivoire","Cote de voire","Croatia","Cuba","Cyprus","Czechia","Denmark","Dominican Rep.","Ecuador","Egypt","El Salvador","Equatorial Guinea","Estonia","Ethiopia","Finland","France","Gabon","Georgia","Germany","Ghana","Greece","Guatemala","Guinea","Haiti","Honduras","Hong Kong","Hungary","Iceland","India","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kuwait","Kyrgyzstan","Laos","Latvia","Lebanon","Libya","Lithuania","Luxembourg","Macao","Macedonia","Madagascar","Malawi","Malaysia","Mali","Malta","Mauritania","Mauritius","Mexico","Moldova","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Zealand","Nicaragua","Niger","Nigeria","Norway","Oman","Pakistan","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Qatar","Romania","Russia","Rwanda","Saudi Arabia","Senegal","Serbia","Singapore","Slovakia","Slovenia","South Africa","South Korea","Spain","Sri Lanka","State of Palestine","Sudan","Suriname","Swaziland","Sweden","Switzerland","Tajikistan","Tanzania","TFYR of Macedonia","Thailand","Timor-Leste","Togo","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","UAE","Uganda","Ukraine","United Kingdom","Uruguay","USA","Uzbekistan","Venezuela","Vietnam","World","Yemen","Zambia","Zimbabwe"
69751,"Sanitary ware & parts thereof, n.e.s., of iron/steel",2910,0,0,5095,0,0,98226,0,0,0,7356,10386,0,81,145,0,0,164,0,3014,1419,0,33924,3495,0,31515,89032,0,0,0,8848,0,9172,0,0,0,61309,0,0,0,0,4854,0,0,18709,0,0,694105,17384,0,117885,0,0,84207,52616,9882,284,0,0,0,65942,3074,0,0,2018,2059,37,9862,10125,182006,0,2382,0,0,29887,27645,0,0,0,5374,0,0,0,0,0,6814,4858,3971,0,17809,0,3596,0,0,0,0,0,18220,0,0,865309,69377,0,0,0,294368,35886,29733,340,107,6342,0,3,0,205,1008763,67739,0,0,14038,479223,20605,0,191881,0,0,338278,3474,133372,1364623,0,0,0,0,24592,14030,0,120849,0,44411,0,7509,17130,0,0,0,1455087,6168,0,554177,2396,5043424,0,365,0,14107324,20979,379,0
69931,"Sewing needles, knitting-needles, bodkins, crochet hooks, embroidery stilettos & similar articles, for use in the hand, of iron/steel",0,0,21495,0,881,0,121063,21962,0,0,0,51943,3579,0,27525,44,0,0,0,0,10495,28,0,0,0,419,91894,0,0,8110,52754,25033,218,0,2714,0,0,2386,0,0,22168,45384,0,0,41329,0,0,2558,0,14912,101310,0,0,773542,693,9938,0,0,0,0,227710,7220,11795,0,1249,695,2237,2840,8637,48254,0,62653,100,352,580,0,0,0,0,824,0,0,2176,0,0,5083,0,5120,0,0,0,3680,338358,0,0,0,1183,506,8633,0,14725,49011,27447,0,0,77956,35529,0,0,0,0,0,0,17941,25865,7476,764,454,36017,0,946,240,0,347723,0,0,41793,1377,85501,25996,0,0,0,0,104862,27600,0,909,0,158760,305,0,0,4005,3782,0,120326,206,11163,454233,986,1454362,4045,0,60,5391855,0,142,200
69932,"Safety pins & other pins, of iron/steel, n.e.s.",0,0,6106,0,0,0,72287,59,0,0,2382,2073,0,0,10962,0,0,0,0,2294,11390,0,691,0,63021,0,41296,0,0,14,7469,826,0,0,0,0,0,5582,0,48,1560,20359,0,0,1873,0,0,2927,7194,8775,100366,0,0,702443,0,3710,0,0,0,154,4512,28567,78,0,31325,10497,4295,104,6937,71477,0,753,44,0,6416,2075,0,3720,45,806,0,193,0,0,0,863,432,3896,0,0,0,2080,6994,0,0,0,4804,212,0,0,9513,44136,16738,0,0,1703,6373,22655,0,0,0,0,0,120,19412,820,1994,862,31533,0,2191,0,0,43034,0,1581,12513,10552,37704,7058,0,0,0,0,62184,4446,0,835,0,122,0,0,62,0,35465,0,172705,38,10305,273080,36,825937,0,0,0,3017268,11104,0,0
69961,"Anchors, grapnels & parts thereof, of iron/steel",0,0,0,0,0,0,38106,241,0,0,10447,55622,0,0,6023,0,0,0,0,0,11838,0,0,0,0,0,157,0,0,0,29267,0,3754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1391,2240,0,0,54814,0,32993,0,0,0,0,0,12000,0,0,37603,0,0,0,0,0,0,433,0,0,50246,11504,0,0,0,0,0,79760,0,0,0,0,0,87535,0,0,0,0,0,0,0,0,0,0,4111,0,6154,906,88,0,0,101380,0,121656,0,0,0,0,0,0,0,0,721,0,0,0,38157,0,0,48115,0,5836,21739,17302,0,107,0,0,0,0,0,185215,0,82683,0,34856,0,0,0,0,0,0,301614,0,0,999,0,158157,0,4,0,1812164,12741,0,0
69962,"Cast articles of non-malleable cast iron, n.e.s.",0,0,15291,0,4584,0,986742,6505305,0,0,407078,4892,0,0,860303,0,0,0,0,0,730910,0,0,0,0,9673,1492814,0,0,165,7608474,18316,0,0,0,0,73830,0,0,0,4037008,42504,0,29941,48288,0,0,0,6510,8168373,4178316,0,0,27858311,2221,0,11308,0,0,1372,963,3902010,0,0,79,141350,63231,0,7495,3900861,0,72687,11278,0,411925,203070,0,0,0,11218,0,0,0,0,0,14714,82266,1761004,100645,0,0,90067,776893,0,0,0,16777,0,0,0,20760,610959,0,0,0,51336,18614,445390,0,28463,0,0,248879,18,164108,79714,2526,90799,83603,60731,169809,533,0,507934,175046,0,1406905,7753178,1066105,75566,0,0,0,0,107732,115725,0,39563,0,302807,0,0,0,1915,144778,0,1110952,205826,0,9236184,0,12512687,0,0,0,111690340,31772,0,0
69963,"Cast articles of other iron/steel, n.e.s.",67087,0,566373,972280,991820,0,11433386,3588623,28238,0,822680,4847575,0,24158,18687672,235050,0,156476,3755,373835,19324159,89123,96067,56015,0,99005,35434674,0,0,833294,5992610,629951,2442,0,0,0,400866,199564,0,2221260,14427714,6264786,0,630096,1135270,0,0,66408,328572,8237955,22722932,0,268519,115397557,3493015,1114505,65348,1823,0,53333,107771,2826386,0,0,4289429,897863,1061005,386698,3562361,40390406,0,6624451,164569,149999,2131102,1474296,17924,1315,207141,120064,78408,205657,21,0,0,32916,370261,4787657,116746,22054,0,206219,5855842,0,0,0,429137,378999,2350935,563823,796706,16513209,2293118,0,0,2780806,1108547,6663444,10083,6461,1347801,0,7672,8219582,2770291,1434615,7836428,2991470,2347855,10966,10315747,705236,43096,2822532,239417,396723,45294294,461934,17324688,985578,0,0,23436,5044,31482242,1772386,0,1097583,0,2726831,0,462744,6523,1152178,1469358,32897,27679049,507168,2442052,55286230,390688,239892439,0,356641,1717651,871449418,68577,277772,248960
69965,"Articles of iron/steel, forged/stamped, but not further worked, n.e.s.",88618,0,264371,0,306900,0,1180823,58675,0,0,439004,160887,296,0,4079962,0,0,2269,0,0,11709418,0,0,27,0,25353,7750690,0,0,13289,15330181,90771,0,0,0,0,1791,27134,0,10524,4713122,3731137,5001,33505,767587,0,0,3142,30248,250216,11114127,1526,0,39954699,1006684,21737,2209,5238,0,872,13536,194547,781,0,694444,754652,71598,479521,73173,24871202,0,2298546,16634,2941,479278,166619,0,0,715,13570,0,5065,0,0,0,26766,0,1838540,52536,881,0,62027,1686437,0,0,0,19094,42720,22610,0,485015,4518446,447418,0,0,748825,164548,422249,0,47070,0,9658,5948,44745,2212765,54782,103942,1747740,202370,66551,4348683,164,9683,17898924,27754,31412,751316,186172,2133561,841801,0,0,0,0,1341129,66061,0,422943,0,319385,0,16124,0,92401,3732319,0,7730879,192063,1163,26850089,477435,116850263,33,9174,38108,333911800,13395,645,1525
69967,"Articles of iron/steel wire, n.e.s.",0,0,3169,4582,83261,0,679635,73454,0,0,75179,153399,0,23378,841256,12,0,0,0,2204,170648,0,20,15,0,153,1108250,0,0,93924,4697568,365539,92879,0,16922,0,42584,0,0,14917,54756,879361,54398,26017,532221,0,0,0,1565,97656,1075976,0,0,4303504,59167,53155,5083,844,0,2159,15853,0,16467,0,324434,29042,0,47798,146626,1408580,0,667987,41801,73029,180188,93021,0,0,787,48841,0,0,0,0,0,1694,0,278017,0,10668,0,2268,139173,278,0,0,568,54708,10573,8613,41483,2682048,60170,0,0,63666,869932,199817,2586,21030,0,4271,13054,43023,120992,160222,250742,25643,133350,0,875817,1257,0,393058,0,12041,774282,34677,679774,304813,0,0,0,10715,1481460,114166,0,534445,0,68760,0,0,3009,2908,604024,0,2777614,143108,0,4064744,17244,21305637,22831,2447,5435,58530571,4592,8009,30064
69969,"Articles of iron/steel, n.e.s.",155923,0,121539,130181,180300,0,17685038,504151,346049,696,2715030,569971,0,8292,8435915,6878,0,709,0,24833,4742320,117137,32169,0,492,62368,8040182,0,0,198789,6508896,580600,102221,0,69151,0,24292,34320,1917,12430,59082,6574886,112861,102856,590035,0,0,31467,348875,972675,9418994,17089,530696,30661799,3525827,729496,277000,59013,0,104813,432676,876205,0,0,27138509,5943217,44852,1056033,923730,16358788,2410,18813516,52296,67761,1054890,1298788,11288,0,480,222024,64352,53475,23636,0,0,50129,114638,2426489,117291,210817,3068,270187,1503884,923,3968,0,57084,1107496,84285,21734,285054,14894943,231773,0,0,1651587,4639499,5900018,28971,227610,888454,42492,118285,703313,968683,536186,3081105,584813,516755,13706,6967148,56971,0,11794477,28601,300247,4220105,1252463,4390768,1576029,0,0,3126,5514,11284851,356212,2666,1427950,0,13178791,332,8793,18689,385954,1290459,142027,27166093,413471,75966,36433382,19878,126424516,20748,144036,78667,474266314,134560,143606,16966
73731,"Soldering irons & guns",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,194,93,0,0,0,0,0,0,0,32441,0,0,0
77584,"Electric smoothing-irons",0,0,0,0,0,0,0,0,0,0,8638,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,16642,0,0,0,0,0,521,0,0,0,0,11956,0,0,0,0,0,0,0,0,2727,670,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,2634,0,0,101708,0,13,0,0,19,0,0,0,0,116,0,0,0,0,0,15377,0,0,0,0,0,0,0,0,0,7863,0,0,9248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91022,2175,0,0,0,0,0,0,0,292809,110,0,18417
