"Product","Commodity","Afghanistan","Albania","Algeria","Angola","Argentina","Armenia","Australia","Austria","Azerbaijan","Bahamas","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Benin","Bermuda","Bolivia","Bosnia Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Cambodia","Cameroon","Canada","Cayman Isds","Chad","Chile","China","Colombia","Congo","Congo Democratic","Costa Rica","Côte d'Ivoire","Cote de voire","Croatia","Cuba","Cyprus","Czechia","Denmark","Dominican Rep.","Ecuador","Egypt","El Salvador","Equatorial Guinea","Estonia","Ethiopia","Finland","France","Gabon","Georgia","Germany","Ghana","Greece","Guatemala","Guinea","Haiti","Honduras","Hong Kong","Hungary","Iceland","India","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kuwait","Kyrgyzstan","Laos","Latvia","Lebanon","Libya","Lithuania","Luxembourg","Macao","Macedonia","Madagascar","Malawi","Malaysia","Mali","Malta","Mauritania","Mauritius","Mexico","Moldova","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Zealand","Nicaragua","Niger","Nigeria","Norway","Oman","Pakistan","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Qatar","Romania","Russia","Rwanda","Saudi Arabia","Senegal","Serbia","Singapore","Slovakia","Slovenia","South Africa","South Korea","Spain","Sri Lanka","State of Palestine","Sudan","Suriname","Swaziland","Sweden","Switzerland","Tajikistan","Tanzania","TFYR of Macedonia","Thailand","Timor-Leste","Togo","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","UAE","Uganda","Ukraine","United Kingdom","Uruguay","USA","Uzbekistan","Venezuela","Vietnam","World","Yemen","Zambia","Zimbabwe"
67619,"Bars & rods, hot-rolled, in irregularly wound coils, of iron/steel, of iron/other alloy & non-alloy steel, n.e.s.",0,0,0,25691,0,0,352524,0,0,0,602,4768880,0,0,0,0,0,0,0,0,598083,0,0,0,0,0,0,0,0,0,40819,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,30215,0,0,48988,5,0,0,13,35800,0,0,0,0,0,47226,393957,361,147,47,178534,0,2673947,0,0,266899,46740,0,0,0,0,0,0,0,0,0,0,8351,860750,0,0,0,132,0,0,0,0,0,0,5493928,0,135863405,0,366680,0,0,0,0,251005,0,0,0,0,0,0,0,0,0,0,0,0,1647331,0,0,7480,0,0,11,103634,0,17301737,0,89712,16,0,25485,289,0,0,0,12130605,0,0,0,8,21,0,5225111,33706,0,22842,0,5218646,0,0,24666,199199411,0,0,0
67621,"Bars & rods of iron/non-alloy steel, not further worked than hot-rolled, hot-drawn/hot-extruded, but including those twisted after rolling, of iron/non-alloy steel, containing indentations, ribs, grooves/other deformations produced during the rolling process/twisted after rolling",0,0,0,0,0,0,0,0,0,0,42139,13030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6563,0,0,0,0,0,35024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71756,0,0,0,0,0,41812004,0,0,0,1575275,0,0,0,0,0,0,0,0,0,26735,2890,0,0,0,0,0,0,0,0,0,1631,0,0,0,0,0,697499,74140,0,0,0,0,429740,31011748,0,497792,0,0,0,0,2352,0,86874,0,0,0,0,0,0,0,0,0,0,0,0,11314,0,0,45433332,0,0,0,0,0,8660,0,0,0,0,0,0,0,818453,0,0,0,0,0,0,0,0,817061,0,0,39629,0,12815,0,0,19600,136365669,2648,33418,0
67629,"Bars & rods of iron/non-alloy steel, not further worked than hot-rolled, hot-drawn/hot-extruded, but including those twisted after rolling, of iron/other alloy & non-alloy steel, n.e.s.",0,0,130514,509,217875,0,2761419,0,0,0,2828245,3882037,0,0,68,3022,0,0,0,1960,959368,0,0,43537,16799,598097,974130,0,5138,0,5798277,1574681,16638,2987,25208,0,5731,0,175051,0,79116,0,4263,20281,5128843,0,0,0,549495,0,787097,168,34475,2554956,1013098,0,76405,298210,0,0,0,34185,310330,0,1115717,512383,4048,51991,557970,2505137,0,66100,395,0,916543,71633,0,1734,0,0,0,0,0,0,0,39754,0,298785,0,0,5153,456510,4675839,0,0,0,0,274963,0,0,386892,2374650,1186340,0,0,1781411,1234859,633189,8874,0,195150,0,0,94412,7807,0,1066354,0,30754,177548,1011855,553,0,3325809,98398,119124,45400,139792,816281,1300406,0,210948,0,0,1237052,0,0,11988,0,12116471,0,3998,0,0,249769,0,5364416,53902,30494,874948,38716,408542,0,0,0,87790421,5469,39822,2653
67633,"Bars & rods of iron/steel, not further worked than cold-formed/cold-finished, other, of iron/non-alloy steel",0,0,0,399,0,0,123100,0,0,0,15759,114405,0,0,0,0,0,0,0,0,0,0,0,15,0,0,7180,0,0,120141,0,570998,0,122408,56367,0,0,0,0,0,55741,0,0,806222,77,170634,0,0,0,7415,236,0,0,318013,4851,0,84741,39,0,84103,4,0,0,0,263570,0,0,52143,1058,288,0,742,1532,0,490952,45225,0,0,0,0,0,0,0,0,0,0,3735,695483,0,0,958,5563,1391853,0,0,0,956,356,551189,0,73279,0,62213,0,0,7581,0,112172,0,19911,0,0,278644,150556,0,0,33533,0,73801,97,90960,0,0,60797,0,0,34583,80,17,1539467,0,36032,0,0,0,0,0,78497,0,541437,0,1860,9835,0,38223,0,1241170,28067,0,32406,0,72132,0,0,27984,11034974,0,842,1624
67643,"Other bars & rods of iron & steel, of iron/non-alloy steel, not further worked than forged, hot-rolled, hot-drawn/hot extruded but including those twisted after rolling",0,0,0,193,22440,0,859,0,0,0,0,66413,0,0,0,0,0,0,0,0,0,0,0,11,5203,0,0,0,0,0,162,0,5668,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178922,0,9,25,0,1562,7685,0,0,1612,0,0,0,0,0,0,363,0,4510,0,0,5,0,0,13,0,38854,8214,0,2278,0,0,0,0,0,0,0,0,0,434,0,0,0,0,694,0,0,0,0,0,12304858,0,574773,0,0,0,0,3117,0,10167,0,0,0,0,0,0,33546,0,9786,0,0,0,50540,29794,0,10052,0,0,0,0,0,132718,0,6396,2489,0,0,0,0,67426,0,0,0,35985,0,0,0,0,126222,7657,0,163316,0,638,0,0,0,16288681,0,94416,6867
67644,"Other bars & rods of iron & steel, of other iron/other non-alloy steel",317535,0,28246,0,0,0,524279,0,0,0,12754923,166834,0,0,185985,55251,0,0,0,13605,1,4585,0,43,25565,0,48762,0,0,125508,0,50420,0,13711,0,0,27499,0,0,18823,0,35145,45761,92790,87712,0,0,0,3338,0,14140,12004,101,1408,5249,35424,21388,4563,0,50579,3223,0,1396601,0,80067,0,1227,2702,153524,113470,58255,254,44772,0,507712,449480,0,0,0,48974,532,0,0,0,0,4490,33646,15255,0,561,0,14278,0,0,880,0,28833,7432,491495,12537,44306,1495204,868445,0,0,163946,1366116,3211729,0,186584,0,0,0,611,3596,93508,1034868,0,0,8864,10499351,11082,0,137416,87502,543039,46846,53,595305,177249,0,348,17525,0,22324,0,0,95610,0,16820,0,66538,35108,0,0,0,16733682,23138,0,467173,66552,5514510,0,178,451518,62692357,0,203611,654
67681,"U, I, H, L/T sections, not further worked than hot-rolled, hot-drawn/extruded, of a height of < 80 mm, of iron/non-alloy steel",0,0,0,0,0,0,0,0,0,0,6362,22917,0,0,0,0,0,0,0,0,2931,0,0,927,0,39397,0,0,0,0,0,0,0,24410,0,0,0,0,0,0,0,0,0,0,65,0,0,0,17905,0,59,5469,0,49199,871,1020,0,35,0,0,0,0,0,0,1760,0,0,0,0,88,0,0,0,0,8760,0,0,104453,0,0,0,0,0,0,0,123685,7841,0,0,0,0,44924,0,0,0,0,0,63177,0,0,20578632,11162,0,0,0,1671059,0,147741,0,1,5378,0,2930,11719,0,0,30987,0,0,105921,10974,5239,0,0,0,0,1912,3720,1677,371110,0,44360,4719,0,0,0,0,59825,0,3240,0,7291,7922,0,0,0,187403,764,0,4841,0,658,1428,0,31088,25131671,0,322386,17081
67682,"U, I, H, L/T sections, not further worked than hot-rolled, hot-drawn/extruded, of a height of 80 mm/more, of iron/non-alloy steel",1,0,0,0,0,0,0,0,0,0,0,3093819,0,0,0,0,0,0,0,0,0,0,0,7375,3,222141,0,0,0,0,0,0,0,39944,0,0,49219,0,0,0,0,29811,0,0,0,0,0,0,13028,0,0,47839,0,0,1761,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,640418,14418,0,0,0,0,0,0,0,0,0,2986,0,1280602,0,0,0,35803,0,0,0,0,0,0,54806,0,18581125,0,1,0,0,239531,0,0,0,0,0,0,0,13,0,0,2328,0,0,56015,5312,476,0,0,0,0,19534,0,610212,4304000,0,74091,0,0,0,0,0,33839,0,61,0,2238,0,0,0,0,768516,145867,0,0,0,0,0,0,2073,31205261,0,360173,3387
67683,"Other angles, shapes & sections, not further worked than hot-rolled, hot-drawn/extruded,/iron/non-alloy steel",0,0,0,9371,0,0,485,0,0,0,10483,43843,0,0,59487,4782,0,0,0,0,0,0,0,10938,141,0,41566,0,0,0,671,0,0,29073,0,0,2267,0,0,0,0,0,0,0,0,0,0,0,8341,0,0,34709,0,0,28316,0,0,22750,0,0,49,0,0,0,1511,0,11775,0,0,26076,0,0,38010,0,56235,526,0,0,0,0,2561,0,0,0,0,323,0,0,28113,0,4015,49265,1536744,0,0,0,3080,759,0,0,6535716,0,536,0,0,14831,0,20278,0,0,0,0,0,0,0,0,7597,0,0,0,171338,848,0,0,0,0,382519,0,0,1344783,0,71181,0,0,0,459,0,74649,0,35672,0,11652,235470,0,359230,0,428303,31990,0,1835690,0,0,0,0,0,14480651,0,92547,34599
67684,"Angles, shapes & sections, not further worked than cold-formed/cold-finished, of iron/non-alloy steel",0,0,3313,838,0,0,0,0,0,0,6193,599,0,0,0,2301,0,0,0,285,0,365,0,0,0,0,178506,0,0,0,0,0,0,104257,0,0,31626,0,0,0,0,0,0,0,0,0,0,0,3296,0,0,145,0,4523,24190,0,0,22068,0,0,0,0,0,0,33609,0,0,0,0,0,0,0,0,0,3024,73485,0,0,0,0,0,0,0,0,0,101144,2035,352,0,0,5094,47313,512697,0,46,0,31056,21070,0,0,1409501,0,0,0,0,21850,0,754,0,0,340,0,0,0,0,0,813,0,16831,5958,4993,8355,0,0,3694,8079,0,0,279,805539,0,0,0,0,0,0,0,9002,0,2374,0,0,0,23518,0,0,4299049,74239,0,58627,0,1291,0,0,0,8486764,0,8277,123
67685,"Other angles, shapes & sections, of iron/non-alloy steel",1786,0,11298,102646,0,0,19951,0,0,0,20,312524,0,0,0,52243,0,0,0,0,0,2070,0,16695,54900,1938,34456,0,0,0,63,0,803,16823,0,0,24985,0,0,0,0,0,0,0,13,0,0,0,1767,0,0,9238,0,2351,214353,1037,0,260454,0,0,0,0,0,0,27500,1599,31,0,0,15722,150,0,198,0,16535,1134865,0,0,0,8,0,0,0,0,0,9324,45093,512256,16742,0,0,15683,1043233,0,0,0,915,21231,280071,0,5825861,1894,0,0,0,13259,0,181792,0,103,0,0,56935,4979,0,0,173445,0,0,206883,114863,53610,0,226,0,0,60619,849,0,475913,0,93142,4062,0,2049,0,0,21786,0,11004,0,0,663,0,425,0,462217,104077,0,22167,0,19369,0,0,6605,12567527,10232,65023,0
67686,"Sheet piling of iron/steel, whether/not drilled, punched/made from assembled elements; welded angles, shapes & sections, of iron/steel",34909,0,1676,4197,0,0,349700,0,163,0,131593,1043352,0,0,1230,0,0,342,0,0,0,480,0,0,1475,3624,46689,0,35752,29610,16526,266,36365,11181,0,0,65,0,0,0,552,0,7326,0,293860,0,0,0,13922,0,186355,7020,0,146939,939,0,0,6947,0,1220,0,0,0,0,189093,1,3160,259,16265,34025,761,1645,17737,0,9121,339608,0,514,0,36689,412,0,0,0,0,799,94318,257097,1321,0,0,94,28,0,0,0,17280,13921,5363,0,685359,65198,9997,0,2084,35774,0,195069,1783,0,474,0,0,67606,27182,3590,333247,971,0,0,134110,552,0,157811,0,0,1398,715,1695,68743,0,6255,210337,0,39,2923,52,141242,0,207756,0,3,265,140,21038,0,1553647,41032,0,234790,0,732658,337,0,31855,8787889,12426,3679,0
67701,"Rails (including check rails & rack-rails), of iron/steel",0,0,4,18648,0,0,2036,0,0,0,13256,156328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190031,0,0,847,0,0,0,0,0,0,113469,0,0,0,0,0,0,0,0,0,0,0,2389,0,262,0,0,16,155686,0,0,38334,0,0,0,0,0,0,0,20,0,0,0,0,0,0,5860,0,143064,0,0,0,0,0,0,8793,0,0,0,0,0,0,0,0,0,44036,0,0,0,0,3,0,0,0,3956467,0,0,0,0,80884,0,203231,0,0,0,0,24427,0,0,0,70434,0,0,0,90963,15524,0,0,0,0,0,0,0,52640,0,8558,0,0,115,0,0,111011,0,305,0,15504,0,0,0,0,25553,7320,0,0,0,99155,0,0,4636,5692391,0,28192,0
67709,"Other railway/tramway track construction material of iron/steel (i.e., switch-blades, crossing frogs, point rods & other crossing pieces, sleepers (cross-ties), fish-plates, chairs, chair wedges, sole-plates (base plates), rail clips, bedplates, t",0,0,0,107,444591,0,400034,0,0,0,0,7785942,370,0,32812,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52701,0,0,71,0,0,52445,0,0,0,0,0,0,0,0,0,0,0,1461,0,97800,16784,0,75279,0,3,0,1647,0,0,30,702,0,0,215513,320613,4,0,0,100539,0,304,1,0,86211,34182,0,0,0,0,0,0,0,0,94,0,0,5963327,0,0,0,141890,14,0,0,0,0,193635,4,0,127000,0,0,0,0,45390,0,91999,0,0,0,0,518,0,900456,0,6783,6995,0,1,65326,0,0,36685,0,0,0,0,368,1445281,0,6918,0,0,3,26996,0,32,0,1692135,0,0,0,8,0,0,11630,665,0,54461,0,15749625,0,0,321,36298380,0,4039,0
67911,"Tubes, pipes & hollow profiles, of cast iron",0,0,816881,0,0,0,0,0,0,0,6579343,56680,0,0,60729,0,0,0,0,0,1197587,0,49,1857419,0,442793,1075,0,0,0,0,0,0,35267,0,0,2279765,573534,0,0,0,0,136933,36948,13,0,0,0,69188,0,14427623,0,1825949,31091,731,497515,0,8008,0,545611,511530,0,0,0,5813,0,1696,0,14348,5717194,0,0,2159331,0,149639,4940384,0,0,0,2044103,154,3,0,5061,0,24988,5695642,21760,3015814,1512544,378465,1940934,0,0,0,72365,3281761,586,0,0,2937888,0,0,0,133027,319,0,2124247,0,0,0,175038,1005077,271331,483716,0,25896629,0,0,0,2206195,1351333,0,7356365,0,0,1901917,57,6441967,17818426,0,48475,0,0,0,5393,0,5988372,0,1597,0,248121,0,4062,904590,0,6112536,22972,536204,7201073,0,3315814,15970,0,2041096,161576521,0,28866,0
