"Product","Commodity","Afghanistan","Albania","Algeria","Angola","Argentina","Armenia","Australia","Austria","Azerbaijan","Bahamas","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Benin","Bermuda","Bolivia","Bosnia Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Cambodia","Cameroon","Canada","Cayman Isds","Chad","Chile","China","Colombia","Congo","Congo Democratic","Costa Rica","Côte d'Ivoire","Cote de voire","Croatia","Cuba","Cyprus","Czechia","Denmark","Dominican Rep.","Ecuador","Egypt","El Salvador","Equatorial Guinea","Estonia","Ethiopia","Finland","France","Gabon","Georgia","Germany","Ghana","Greece","Guatemala","Guinea","Haiti","Honduras","Hong Kong","Hungary","Iceland","India","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kuwait","Kyrgyzstan","Laos","Latvia","Lebanon","Libya","Lithuania","Luxembourg","Macao","Macedonia","Madagascar","Malawi","Malaysia","Mali","Malta","Mauritania","Mauritius","Mexico","Moldova","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Zealand","Nicaragua","Niger","Nigeria","Norway","Oman","Pakistan","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Qatar","Romania","Russia","Rwanda","Saudi Arabia","Senegal","Serbia","Singapore","Slovakia","Slovenia","South Africa","South Korea","Spain","Sri Lanka","State of Palestine","Sudan","Suriname","Swaziland","Sweden","Switzerland","Tajikistan","Tanzania","TFYR of Macedonia","Thailand","Timor-Leste","Togo","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","UAE","Uganda","Ukraine","United Kingdom","Uruguay","USA","Uzbekistan","Venezuela","Vietnam","World","Yemen","Zambia","Zimbabwe"
27861,"Granulated slag (slag sand) from the manufacture of iron/steel",0,0,0,0,0,0,0,48,0,0,0,10045802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698,0,0,0,0,0,0,0,0,0,145195,0,0,0,0,0,0,0,0,0,0,62045,0,0,0,0,0,0,0,0,0,0,0,174631,0,0,0,0,0,0,0,0,0,0,0,0,1856506,0,0,0,0,0,0,5064,725991,0,0,0,0,0,0,0,13388,0,0,0,369784,0,0,0,0,0,0,0,0,96029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2373113,75,0,0,0,56,0,0,0,15869427,0,0,0
27862,"Slag, dross (other than granulated slag), scalings & other waste from the manufacture of iron/steel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18190521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4918,0,0,0,0,0,0,5397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47723,0,0,0,0,0,0,0,0,0,0,0,0,279316,0,0,0,0,0,0,14431,0,0,0,0,0,3659749,0,0,0,0,0,0,0,0,0,13267,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22392498,0,0,0
28231,"Waste & scrap of tinned iron/steel",0,0,0,0,0,0,0,0,0,0,0,322602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322602,0,0,0
28233,"Remelting scrap ingots of iron/steel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0
52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",0,0,0,0,9992,0,7084,0,0,0,1929,154452,0,0,0,0,0,0,0,0,17014,0,0,0,12340,0,0,0,0,7509,431674,49838,0,3487,0,0,1058,34837,36711,0,0,0,0,32408,78861,0,0,0,16413,0,44,0,0,233941,51385,23843,0,0,0,0,34747,0,0,0,50075,23692,135939,0,0,5555,2010,0,2019,0,237075,70924,2891,0,9690,33435,0,0,1505,0,0,0,4383,21393,0,302,0,589,12006,0,0,0,0,0,2,0,174869,118915,25304,0,0,17482,0,60109,263303,0,0,279,0,357612,0,0,314,28940,0,0,1491215,0,0,19971,0,0,53187,71589,39258,22719,0,1177,0,0,0,190341,0,78537,0,59200,0,9427,8121,867,5227,1,1203143,0,19,172706,0,187495,1268,0,69539,6733272,1685,2441,0
67121,"n/a pig-iron containing by weight 0.5%/less of phosphorus",0,0,0,0,0,0,0,0,0,0,26974,7672625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4449282,0,0,0,0,0,0,0,0,0,0,0,0,0,6518405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225053,0,0,0,0,0,0,0,0,0,0,91295,0,0,0,0,0,0,0,0,0,0,0,6912746,0,0,0,0,0,0,0,0,0,0,0,0,314797,0,0,0,0,0,15751,58191,4838854,0,0,0,0,0,0,0,0,0,0,0,10748665,0,0,0,0,0,0,7135136,0,261270,0,0,0,0,0,0,0,0,0,57268883,0,0,0,0,0,0,656450,0,0,0,0,17780,0,0,0,130779186,0,0,0
67122,"n/a pig-iron containing by weight > 0.5% of phosphorus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93737,0,0,0
67123,"Alloy pig-iron & spiegeleisen",0,0,0,0,0,0,422,0,0,0,14388,9343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1941,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,10661,69,0,0,0,2284,0,100,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0,75,0,0,0,0,10935634,0,0,0,0,0,0,1722,0,0,0,0,9137,0,0,0,12012487,0,0,0
67131,"Granules of pig-iron, spiegeleisen, iron/steel",0,0,0,0,0,0,0,0,0,0,3256,46624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17237,0,0,0,0,0,0,0,0,0,0,0,78902,0,0,201,0,0,0,2699,0,0,13198,0,0,0,0,0,0,0,0,0,0,0,20469,0,0,0,0,1661,0,0,0,0,3707,0,0,19158,0,0,0,0,14531,0,29591,1802,0,0,0,0,0,47,0,0,0,0,0,108993,0,0,0,0,0,0,16674,35596,2989,0,19476,0,0,0,0,0,9148,0,0,0,0,0,0,0,0,7935,3555,0,45998,0,293723,0,0,0,816859,0,0,0
67132,"Powders of pig-iron, spiegeleisen, iron/steel",0,0,0,0,13091,0,12061,0,0,0,777,84119,0,0,4358,0,0,0,0,0,10286,0,27098,0,0,0,0,0,0,14185,190484,5728,0,0,0,0,0,0,0,0,0,0,0,0,263671,0,0,0,0,246,7483,0,0,311055,0,0,0,0,0,0,0,0,0,0,120530,865299,0,0,246,2769,0,5763025,436,0,182,0,0,0,0,14,0,0,0,0,0,0,0,544714,0,0,0,146,482904,0,0,0,0,0,0,0,4316,0,302,0,0,0,0,1470,7213,0,0,0,21843,160460,46385,0,0,0,193,0,150199,0,0,105,0,0,255431,440426,4752,6885,0,0,0,0,0,870,0,23220,0,1510,0,0,0,0,261354,0,389695,0,0,145535,0,2616313,0,0,0,13546127,12210,12968,0
