"Product","Commodity","Afghanistan","Albania","Algeria","Angola","Argentina","Armenia","Australia","Austria","Azerbaijan","Bahamas","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Benin","Bermuda","Bolivia","Bosnia Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Cambodia","Cameroon","Canada","Cayman Isds","Chad","Chile","China","Colombia","Congo","Congo Democratic","Costa Rica","Côte d'Ivoire","Cote de voire","Croatia","Cuba","Cyprus","Czechia","Denmark","Dominican Rep.","Ecuador","Egypt","El Salvador","Equatorial Guinea","Estonia","Ethiopia","Finland","France","Gabon","Georgia","Germany","Ghana","Greece","Guatemala","Guinea","Haiti","Honduras","Hong Kong","Hungary","Iceland","India","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kuwait","Kyrgyzstan","Laos","Latvia","Lebanon","Libya","Lithuania","Luxembourg","Macao","Macedonia","Madagascar","Malawi","Malaysia","Mali","Malta","Mauritania","Mauritius","Mexico","Moldova","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Zealand","Nicaragua","Niger","Nigeria","Norway","Oman","Pakistan","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Qatar","Romania","Russia","Rwanda","Saudi Arabia","Senegal","Serbia","Singapore","Slovakia","Slovenia","South Africa","South Korea","Spain","Sri Lanka","State of Palestine","Sudan","Suriname","Swaziland","Sweden","Switzerland","Tajikistan","Tanzania","TFYR of Macedonia","Thailand","Timor-Leste","Togo","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","UAE","Uganda","Ukraine","United Kingdom","Uruguay","USA","Uzbekistan","Venezuela","Vietnam","World","Yemen","Zambia","Zimbabwe"
67133,"Ferrous products obtained by direct reduction of iron ore & other spongy ferrous products, in lumps, pellets/similar forms; iron having a minimum purity of 99.94%, in lumps, pellets/similar forms",0,0,0,33839,0,0,2329,0,0,0,0,26919079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26261,0,0,0,0,0,0,0,18471,0,0,0,0,0,0,256366,0,0,0,0,69164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82724,3239476,0,0,0,0,0,0,0,0,0,0,0,4237612,0,0,0,363088,0,0,0,0,0,0,0,0,14732645,0,0,0,0,0,0,0,756216,0,0,0,0,0,0,0,238008,0,0,0,176529,0,0,0,0,0,0,6436,0,1286032,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,117226,0,0,11221,0,943891,0,0,0,57146453,0,0,0
67241,"Ingots of iron (other than iron of heading 671.33)/non-alloy steel",0,0,0,0,0,0,0,279,0,0,0,83095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,2029,0,587,4343,0,0,0,0,0,0,0,0,0,0,0,0,6013,0,0,0,0,0,0,0,0,0,0,0,0,134192,36136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21839,0,0,0,27329,0,0,671,0,0,0,53,0,13798,0,11438,0,0,0,0,0,128,0,0,0,0,0,0,0,0,370865,766,0,92041,0,491113,0,0,1923,1996596,0,0,0
67245,"Other primary forms of iron (other than iron of heading 671.33)/non-alloy steel.",139,0,0,0,0,0,0,0,0,0,0,8829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13378,3624,0,0,0,0,0,0,0,0,1593,0,0,0,2435,0,0,0,0,0,0,0,0,0,0,246,0,0,0,312014,0,0,0,0,0,0,0,0,7501,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,4937,0,0,733,0,0,0,0,0,643099,0,0,0
67611,"Bars & rods, hot-rolled, in irregularly wound coils, of iron or steel, of iron/non-alloy steel, containing indentations, ribs, grooves/other deformations produced during the rolling process",0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5592,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,351549,0,0,0,0,0,0,0,0,0,0,533395,0,175765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,0,77007,0,0,0,0,0,4032,0,0,0,0,0,0,0,0,0,0,0,0,481907,0,0,0,0,0,0,638373,0,0,187937,0,20379,0,0,0,3025130,294,0,0
67619,"Bars & rods, hot-rolled, in irregularly wound coils, of iron/steel, of iron/other alloy & non-alloy steel, n.e.s.",94,0,0,325,0,0,54677,28262,0,0,1252,2036564,0,0,34409,0,0,0,0,0,0,0,0,136821,0,0,8031,0,0,0,1693,0,0,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18125,0,0,10,0,43326,0,0,0,0,0,0,7,0,0,0,0,6720,0,0,0,266892,0,234308,0,0,5866569,41535,0,0,0,0,1058,0,0,0,0,6107,0,3086181,0,0,0,15051,0,0,0,0,0,37117,0,0,3353666,2253,0,0,0,5080,0,0,0,0,6,0,0,169,13,0,3444,2837,148,0,114397,0,0,3151,0,51988,0,0,0,10741472,0,8434,0,0,0,0,0,560590,0,5233297,0,0,0,0,87857,0,402043,18426,0,43040,0,57536,0,35591,0,33019881,0,76,0
67621,"Bars & rods of iron/non-alloy steel, not further worked than hot-rolled, hot-drawn/hot-extruded, but including those twisted after rolling, of iron/non-alloy steel, containing indentations, ribs, grooves/other deformations produced during the rolling process/twisted after rolling",0,0,0,0,0,0,43109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300576,0,0,0,0,0,0,5312,0,0,0,0,0,0,0,0,0,0,392,0,0,0,654570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179381,0,0,0,0,42877,0,0,139,0,0,0,0,827,0,353243,0,0,0,0,0,0,0,0,0,0,0,1818748,144103,0,0,0,0,0,109800,0,0,594168,0,284962,0,0,0,0,0,74283,0,52683,0,0,0,0,778,0,42636,7619,0,0,0,27031,0,0,0,9055311,0,0,0
67629,"Bars & rods of iron/non-alloy steel, not further worked than hot-rolled, hot-drawn/hot-extruded, but including those twisted after rolling, of iron/other alloy & non-alloy steel, n.e.s.",0,0,0,8277,176410,0,205090,0,0,0,14139679,1200132,0,0,31955,0,0,0,0,0,1273352,0,0,0,0,0,348899,0,0,48310,61045,2188636,0,0,70603,0,0,0,0,0,4,0,0,21559,685182,0,0,0,675560,5537,0,0,0,1791,0,0,0,0,0,422,0,0,0,0,11195488,6274431,1165,80571,19115,203250,0,33198,130665,0,777704,43019,0,0,0,0,10078,0,0,0,0,71641,261,615798,0,0,0,103,3031081,0,0,0,24502,504656,399419,0,7599832,26505,0,0,0,8514,681596,663510,0,0,0,0,23758,64922,53501,0,319499,0,19796,0,579417,8214,0,42795,0,0,2024635,77334,157,721809,0,210817,0,0,3527215,0,0,66793,0,11489548,0,19835,0,0,63472,0,9950903,96408,0,302689,1333,1225614,0,32038,0,87027443,0,2576,0
67633,"Bars & rods of iron/steel, not further worked than cold-formed/cold-finished, other, of iron/non-alloy steel",0,0,0,0,12,0,185958,0,0,0,3640,686899,0,0,0,5535,0,0,0,0,0,0,0,0,0,0,108400,0,0,0,0,43357,246,0,37729,0,0,0,0,8168,0,0,0,149411,3560,0,0,0,79221,0,6765,0,0,94,1369,0,0,0,0,0,100489,0,0,0,0,0,0,0,0,5655,0,628,21026,0,183602,28113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,204873,0,0,0,71942,6025,200022,0,19630548,0,216068,0,0,8727,0,158080,0,27135,0,0,285535,0,0,0,41560,631,0,0,580796,0,0,0,0,0,590577,724,13213,1203691,0,44476,0,0,0,0,0,1787,0,306323,0,0,0,26137,103191,0,1702230,7144,0,11978,0,860033,0,0,0,28482525,941,40657,0
67643,"Other bars & rods of iron & steel, of iron/non-alloy steel, not further worked than forged, hot-rolled, hot-drawn/hot extruded but including those twisted after rolling",0,0,0,1067664,38392,0,48350,0,0,0,0,737239,0,0,0,0,0,0,0,0,0,0,0,0,0,109988,48489,0,0,0,0,0,4832,0,0,0,0,0,0,10538,0,0,0,0,222,0,0,0,580418,0,0,0,0,19677,25816,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,2392,0,0,207841,2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636019,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,1867899,52702,24216,0,0,0,0,0,139,0,443394,0,62605,0,0,0,0,0,53549,0,3341438,0,0,0,0,0,0,230620,49438,0,40540,0,47285,0,0,0,15775189,0,23735,0
67644,"Other bars & rods of iron & steel, of other iron/other non-alloy steel",23303,0,25250,0,0,0,256730,0,0,0,199350,140809,0,0,290965,46725,0,0,0,14251,10766,23061,0,0,45208,7885,162859,0,0,199042,0,0,1689,12126,0,0,0,0,0,14878,22774,85780,123158,211474,32600,0,0,0,39410,1620,163160,2395,0,36276,9796,213070,58981,0,0,28286,20697,0,0,0,79124,0,0,0,183388,33841,15810,97,49147,0,536986,171353,0,0,0,69244,0,0,0,0,0,3715,338,16802,0,447,0,24797,0,0,0,0,48729,174,198671,0,50972,79102,455764,0,0,382883,0,119500,0,104502,0,25137,0,0,32582,227181,199591,0,49877,0,1201250,539,0,152569,0,0,25479,1090,229075,151195,0,56890,31904,0,37538,0,0,18474,0,2061,0,0,162201,0,0,0,8278193,4224,0,265015,69579,3731534,0,38865,128764,20663505,1482,4553,1464
67681,"U, I, H, L/T sections, not further worked than hot-rolled, hot-drawn/extruded, of a height of < 80 mm, of iron/non-alloy steel",0,0,0,14231,0,0,0,0,0,0,0,1095169,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,19412,0,0,0,13179,0,0,3017,0,0,0,0,0,0,0,0,0,0,139616,0,0,0,3016,0,0,0,0,0,0,0,0,0,0,124175,0,0,0,0,3779,0,0,0,36597,0,0,0,0,0,103850,3990,0,0,0,0,0,2140,0,0,0,0,91894,0,0,0,0,70002,0,0,0,0,0,0,0,0,44802,0,0,0,0,11311,0,147080,0,0,0,0,0,2780,0,0,0,182373,0,6011,0,0,0,0,0,0,0,0,0,6312,0,39120,0,0,0,0,0,72481,0,6940,0,0,36758,0,0,0,68614,161716,0,0,0,0,0,0,0,4609942,12795,0,2802
67682,"U, I, H, L/T sections, not further worked than hot-rolled, hot-drawn/extruded, of a height of 80 mm/more, of iron/non-alloy steel",0,0,0,5977,0,0,7390,0,0,0,0,2917526,0,0,0,0,0,0,0,0,0,0,0,0,0,3733,33716,0,0,0,0,0,11028,28565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402646,0,0,0,0,0,40411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5264050,416714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177889,0,0,0,0,0,0,5624950,0,0,0,0,0,0,0,0,0,0,0,0,0,24535,0,1039947,0,0,0,0,0,5414133,0,363435,0,0,0,0,0,1058098,0,0,0,0,0,0,0,0,12011132,4703,0,0,0,0,0,0,0,35028838,0,0,0
67683,"Other angles, shapes & sections, not further worked than hot-rolled, hot-drawn/extruded,/iron/non-alloy steel",0,0,0,13478,0,0,71918,0,0,0,0,241069,0,0,0,0,0,0,0,0,0,0,0,111491,0,58756,67193,0,0,0,0,0,43104,43038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47525,0,0,0,0,7043,12910,0,0,0,0,0,0,0,0,0,0,597003,0,0,0,0,0,0,0,0,183462,0,0,0,0,0,2391,0,0,0,0,0,107023,106100,0,0,0,71153,0,0,0,0,0,199198,0,0,432611,0,273,0,0,15911,0,273262,0,0,0,0,0,0,0,0,0,0,0,29772,0,2789,0,0,0,0,385960,0,0,551610,0,121021,0,0,0,0,0,47305,0,1957,0,0,399190,0,274051,0,201983,393590,0,1942,0,83529,0,0,21529,5885187,0,2588,1990
67684,"Angles, shapes & sections, not further worked than cold-formed/cold-finished, of iron/non-alloy steel",0,0,0,0,0,0,0,10301,0,0,0,35605,0,0,0,0,0,0,0,0,0,0,0,0,0,246,1831,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,348022,0,0,0,0,0,0,0,1629,0,554,1907,0,0,0,0,7053,0,0,0,0,0,0,2554,0,0,0,0,0,0,0,0,0,181,0,0,24100,0,0,0,0,3019,0,4653,0,0,0,0,0,0,0,0,793,0,0,0,753,0,0,0,0,0,0,0,0,64282,0,27520,0,0,0,0,0,1903,0,0,0,0,0,0,0,0,26586,0,0,0,0,0,0,0,0,813119,0,0,0
67685,"Other angles, shapes & sections, of iron/non-alloy steel",0,0,25,5730,0,0,14354,0,0,0,1724,482277,0,0,0,4303,0,0,0,0,0,0,0,0,4944,0,1182,0,0,0,90553,892,701,49662,0,0,0,7429,0,0,0,0,0,0,0,0,0,0,165692,878,292,0,87,1453,38320,50,0,0,0,0,0,0,0,0,109038,0,0,0,15963,2135,0,0,3764,0,268894,3443,0,0,0,0,0,0,0,0,0,59,23578,0,0,0,0,3657,0,0,0,0,0,306097,129522,0,1659931,1541,0,0,0,139700,0,286738,0,48,0,0,4555,10843,0,0,28550,0,0,0,21126,5636,0,0,0,0,96882,0,0,460360,0,221026,0,0,0,5348,0,449547,0,0,0,0,0,0,0,0,3857188,121163,0,1185,0,123168,0,0,2713,9979080,0,266,0
67686,"Sheet piling of iron/steel, whether/not drilled, punched/made from assembled elements; welded angles, shapes & sections, of iron/steel",25730,0,0,0,0,0,96238,0,0,0,60010,63255,0,729,25442,0,0,0,0,2697,11955,12668,0,209,0,0,2150,0,97,0,41158,0,0,0,0,0,0,0,0,33,313,297,0,0,1111,0,0,0,306310,1703,7316,15953,114,19593,48862,0,0,0,0,0,1428,492,0,0,38058,621,0,0,39,92546,0,58069,8089,0,8688,399354,0,0,0,0,0,0,0,0,0,0,215,35919,0,0,0,2853,3,0,0,0,0,1228,0,0,139870,350280,3531,0,0,161947,1680,294331,1218,0,0,0,0,1969,0,0,11580,0,0,0,193752,0,0,9197,0,11908,405,8281,335210,31162,0,82620,0,0,782,138,0,926,0,190066,0,0,22734,0,12901,0,1178449,23714,0,35668,118,583451,0,0,0,5225443,31,69531,0
67701,"Rails (including check rails & rack-rails), of iron/steel",0,0,0,0,0,0,7575,11259,0,0,2805,867466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,0,1709,182,3460,2481,1286,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,1464,0,3,34390,0,0,415154,101,0,0,0,0,353,0,0,0,0,126348,0,0,0,518,0,0,0,0,16543,49318,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,169,0,0,0,0,0,1114790,0,0,24306,260,811,0,8503,16864,0,227652,0,0,0,0,0,0,0,0,202600,0,0,0,122910,444324,0,24288,0,0,272,1205,0,16216761,0,0,0,0,0,0,0,51657,0,655308,0,0,0,0,62559,0,440686,0,0,29059,0,1099,0,0,0,21203235,0,9717,0
67709,"Other railway/tramway track construction material of iron/steel (i.e., switch-blades, crossing frogs, point rods & other crossing pieces, sleepers (cross-ties), fish-plates, chairs, chair wedges, sole-plates (base plates), rail clips, bedplates, t",4680,0,0,0,0,0,929774,62,0,0,883,1996525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191868,0,0,0,35657,0,0,0,0,0,0,0,0,0,0,0,0,281671,23509,0,0,0,41800,0,368587,0,0,40799,1684853,26318,37401,0,0,0,3515,1101,0,0,1131,0,109575,0,210,0,0,31880,0,0,4542567,8563,0,0,0,0,0,0,0,0,0,0,0,1235681,46906,0,0,164,36243,0,0,0,0,58,517,0,37322,0,0,0,0,364502,8,569,0,886,0,0,0,0,91909,0,59338,0,0,0,537670,38045,0,39080,0,0,10142,0,2477,2552531,0,0,0,0,272,0,0,510,0,1657962,0,176826,0,0,0,0,55625,3333,0,322432,0,7894255,0,0,0,25564992,0,0,0
67911,"Tubes, pipes & hollow profiles, of cast iron",1457,0,20358603,2245360,84661,0,7125,0,0,0,2192236,970934,0,0,157983,0,0,0,0,692,1165490,134,0,0,1636384,0,82683,0,0,0,65313,0,389308,564,0,0,0,3545450,0,0,9265,0,0,0,1230,0,0,0,211614,0,13840065,2881564,0,210949,5180,1363273,74303,0,0,0,2266309,0,0,0,357545,77639,206859,0,57179,5609739,0,95416,1156675,0,42052,6834695,0,0,0,4852042,0,29599,0,0,0,0,145014,107373,1861,177258,0,677160,0,0,0,0,3062463,2014239,0,0,152275,203993,1673,0,0,92302,586,18260183,0,0,0,57899,51245,177777,549985,0,12648837,268212,0,33421,6893165,2212708,0,6693241,0,1717345,13,96068,16102283,28606407,0,70987,0,0,91773,0,0,922,0,6333,0,56320,0,0,1094813,0,28852751,16540,0,15855158,0,2449673,0,0,1143,225238911,12847,1745886,0
67912,"Line pipe of a kind used for oil/gas pipelines, of iron (other than cast iron)/steel",75822,0,0,5861,44132,0,147876,21483,0,0,66288,68775,0,0,7224070,806,0,0,0,0,167362,0,1297,48424,0,6600,736614,0,0,0,430111,693425,3825,16397,0,0,0,0,0,17182,607849,394322,22622,0,234159,67072,0,0,294395,5959,2264836,1150,0,1675797,394,0,322834,146,0,0,0,2460,0,0,294405,330160,344111,8732,62143,11520442,1509,52835,202888,22330,322187,823878,0,0,0,0,80491,0,0,0,0,1449,184,489643,2742,0,0,7050,108051,0,0,0,5520663,57099,32630,0,248601,8018182,0,0,0,332778,48,1681861,0,0,0,0,25925,16656,968659,0,1803235,0,0,31301,2661662,134635,0,466649,0,4014,92058,2185004,5230824,170176,0,73023,0,0,35069,0,0,197697,0,147009,0,4210,0,21036,181619,0,7087907,132420,3801,2446768,0,44895297,0,0,1087527,117404127,25873,10362,5070
