"Product","Commodity","Afghanistan","Albania","Algeria","Angola","Argentina","Armenia","Australia","Austria","Azerbaijan","Bahamas","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Benin","Bermuda","Bolivia","Bosnia Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Cambodia","Cameroon","Canada","Cayman Isds","Chad","Chile","China","Colombia","Congo","Congo Democratic","Costa Rica","Côte d'Ivoire","Cote de voire","Croatia","Cuba","Cyprus","Czechia","Denmark","Dominican Rep.","Ecuador","Egypt","El Salvador","Equatorial Guinea","Estonia","Ethiopia","Finland","France","Gabon","Georgia","Germany","Ghana","Greece","Guatemala","Guinea","Haiti","Honduras","Hong Kong","Hungary","Iceland","India","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kuwait","Kyrgyzstan","Laos","Latvia","Lebanon","Libya","Lithuania","Luxembourg","Macao","Macedonia","Madagascar","Malawi","Malaysia","Mali","Malta","Mauritania","Mauritius","Mexico","Moldova","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Zealand","Nicaragua","Niger","Nigeria","Norway","Oman","Pakistan","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Qatar","Romania","Russia","Rwanda","Saudi Arabia","Senegal","Serbia","Singapore","Slovakia","Slovenia","South Africa","South Korea","Spain","Sri Lanka","State of Palestine","Sudan","Suriname","Swaziland","Sweden","Switzerland","Tajikistan","Tanzania","TFYR of Macedonia","Thailand","Timor-Leste","Togo","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","UAE","Uganda","Ukraine","United Kingdom","Uruguay","USA","Uzbekistan","Venezuela","Vietnam","World","Yemen","Zambia","Zimbabwe"
67681,"U, I, H, L/T sections, not further worked than hot-rolled, hot-drawn/extruded, of a height of < 80 mm, of iron/non-alloy steel",0,0,0,0,8469,0,0,0,0,0,0,54911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16262,0,0,0,0,750,0,0,0,0,0,5441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9194,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10342,1915,0,0,0,0,478,0,0,4355862,0,0,0,0,2182,0,0,0,0,0,0,13908,38874,0,0,0,0,0,0,0,57853,0,0,0,0,0,0,54625,126712,0,522,0,0,0,0,0,29289,0,2142,0,0,9487,0,0,0,82246,14525,0,0,0,314,0,0,0,5040220,0,290,0
67682,"U, I, H, L/T sections, not further worked than hot-rolled, hot-drawn/extruded, of a height of 80 mm/more, of iron/non-alloy steel",0,0,0,0,0,0,0,0,0,0,13629,1179481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19717,0,0,0,0,0,264877,0,0,0,0,0,0,0,0,0,0,0,26969,0,0,0,0,0,0,0,574750,0,0,0,0,0,0,0,0,0,0,39808,0,126886,0,0,0,0,0,0,0,0,0,1308,0,0,5750103,0,0,0,0,0,0,7212,0,0,0,0,2782,11598,0,0,0,0,0,0,14804,1269,0,0,0,0,18791,0,0,3393925,0,22737,0,0,0,0,0,150773,0,0,0,0,0,0,0,0,422011,21561,0,0,0,0,0,0,67364,12144014,0,0,0
67683,"Other angles, shapes & sections, not further worked than hot-rolled, hot-drawn/extruded,/iron/non-alloy steel",0,0,0,0,0,0,0,0,0,0,505,217010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24277,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51070,0,0,4780,0,0,9226,0,0,0,0,0,44775,0,0,0,4711,142402,5167,0,0,0,0,0,0,0,59096,124,0,0,0,0,0,0,0,0,0,0,43898,599089,0,0,0,0,0,0,0,0,0,26545,0,35265,5234675,0,0,0,0,189949,0,161329,0,0,0,0,0,0,0,0,0,0,0,2816,30234,0,0,85,0,0,404576,0,0,429300,0,41463,0,0,0,0,0,293273,0,42114,0,11800,342941,0,822072,0,1336571,1858,0,897785,0,0,0,0,0,11861874,0,14,0
67684,"Angles, shapes & sections, not further worked than cold-formed/cold-finished, of iron/non-alloy steel",0,0,53721,0,149956,0,116,0,0,0,0,4035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72652,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678,0,13128,0,0,69824,0,0,0,12,0,0,0,0,0,0,574,0,0,0,0,0,0,0,0,0,139,636,0,0,0,0,0,0,0,0,0,2247,0,3439,0,0,0,0,0,0,0,0,0,306,0,0,339920,0,0,0,0,4829,0,13180,0,0,0,0,0,0,0,0,0,0,0,1660,124,249402,0,0,0,0,0,0,38,5817,0,0,0,0,0,0,0,6027,0,2607,0,0,0,0,0,0,3183,37180,0,0,0,0,0,0,0,1228495,0,580,0
67685,"Other angles, shapes & sections, of iron/non-alloy steel",0,0,818,0,0,0,631831,1621,0,0,165553,495756,1,0,0,721,0,0,0,0,0,0,0,0,21,0,0,0,0,7,4682,0,0,27343,5,0,686,4571,0,0,0,0,0,1196,2184,0,0,0,21606,0,30218,0,0,1134,14405,0,0,1482,0,0,0,0,0,0,0,0,7090,0,0,0,1,8077,0,0,5311,848442,0,0,0,3648,0,0,0,0,0,107813,0,0,241529,0,0,15,0,0,0,0,0,72761,237824,0,4025790,0,585,10721,0,2478,0,4,0,5,0,0,477,110158,0,0,17256,0,0,306,100517,276235,0,4653,0,0,77514,277,3779,929823,0,567,0,0,159,1591,0,9095,0,0,0,0,0,0,0,0,459874,13504,0,0,0,46110,0,0,132574,9338034,0,3270,0
67686,"Sheet piling of iron/steel, whether/not drilled, punched/made from assembled elements; welded angles, shapes & sections, of iron/steel",0,0,28166,0,0,0,41745,0,0,0,288892,14853,0,0,16,34,0,0,0,0,1920,0,0,105,15,0,4735,0,119433,0,0,0,17,2212,53274,0,31,29,0,0,354,74344,0,0,9542,0,0,0,16449,8323,0,0,0,58120,174263,0,0,36439,0,0,0,0,0,0,126649,1869,0,1425,770,918273,0,1441,143933,0,32566,342270,0,0,0,0,0,0,0,0,0,7,0,10699,16,0,0,17,5851,0,0,0,0,11631,0,0,949232,5406,0,1253,0,8455,555,500719,24296,0,0,0,0,1496,0,0,16299,980,0,207,323166,457,605,30230,0,0,23864,343,1046,161364,0,100217,0,0,0,0,0,1769,0,159383,0,0,0,89,568,0,990512,1953,0,301224,0,523224,0,0,22905,6945397,0,0,0
67701,"Rails (including check rails & rack-rails), of iron/steel",0,0,0,0,0,0,31123,0,0,0,0,117604,0,0,0,0,0,0,0,0,0,0,0,0,0,5399,120707,0,0,0,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,0,7,0,0,0,19287,0,0,0,0,0,0,0,0,0,1057,37069572,0,0,0,0,0,0,216806,0,135535,6238,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,21057,0,177043,0,0,0,0,7954,0,17190,0,8774,0,0,0,0,0,0,74297,0,0,892,243200,0,0,0,0,0,10761,0,0,966761,0,0,0,0,0,1011,0,0,0,186309,0,0,0,0,0,0,35306,14000,0,479,0,16232,0,0,0,39520997,0,0,0
67709,"Other railway/tramway track construction material of iron/steel (i.e., switch-blades, crossing frogs, point rods & other crossing pieces, sleepers (cross-ties), fish-plates, chairs, chair wedges, sole-plates (base plates), rail clips, bedplates, t",0,0,0,147,0,0,67731,285,0,0,560,2274529,0,0,38327,0,0,0,0,0,0,0,0,0,0,0,217561,0,0,0,74508,0,0,325906,0,0,0,0,0,0,0,893,0,0,542934,0,0,0,0,0,161101,70296,29621,55,80,0,0,1043361,560,0,0,0,0,0,4,842941,0,0,19,36,0,1181,0,0,933078,0,0,0,0,0,0,0,0,0,0,477,0,775329,0,0,0,5,0,0,0,0,0,10651,941502,5930,8388,0,0,0,0,11847,0,10,0,1830031,0,0,0,0,192842,0,0,0,0,223,67168,370642,0,343965,0,0,0,3551,65499,251955,0,393,0,0,29822,0,0,30298,0,117087,0,341041,0,0,0,0,38047,0,0,15704,0,7408328,0,0,25656,19579516,0,20129,0
67911,"Tubes, pipes & hollow profiles, of cast iron",0,0,304540,0,0,0,4424,0,0,0,3199555,1552,0,0,0,0,0,0,0,0,582835,177827,0,0,0,1560,166,0,0,0,174,2087,0,21956,0,0,0,1331142,0,0,0,0,0,0,56720,53018,0,0,12394,274898,12476302,0,0,232876,0,0,0,4330,0,0,439359,0,0,0,357232,0,0,0,204,9162283,488899,0,54323,0,5687,2175416,0,0,0,4968328,0,0,0,0,0,0,572,7262,0,263730,0,405701,15699,0,0,0,2988429,0,0,0,4021532,0,0,0,0,20936,0,2873181,0,2506,0,0,0,1003200,287910,0,5625068,0,0,8447,1129979,123189,635,4975890,0,0,539208,0,4797717,2006191,0,0,0,0,0,0,0,5263000,0,15879,0,0,0,0,8299084,0,5047908,1456,0,5686134,0,3360391,0,0,418884,96492741,0,0,0
67912,"Line pipe of a kind used for oil/gas pipelines, of iron (other than cast iron)/steel",16,0,20839,8476,51137,0,25014,24102,1966,0,863752,754233,0,0,1910766,0,0,455,0,3351,214443,0,108361,0,0,23707,4349945,0,0,44184,122462,93909,10998,13033,688,0,36840,160775,0,0,42633,220028,159,1009,961463,0,0,253405,147430,0,853603,0,5107,1464530,14146,207741,0,4192,0,19587,0,1064,0,0,773071,386171,316856,35,179543,7147066,0,234350,177933,74645,90822,1469536,0,0,0,6840,10849,0,0,0,0,95,145,418036,2389,3590,261,0,1139176,0,0,27925,35359,515796,31584,64,282103,891575,24,8535,0,639046,43347,319653,9356,0,0,0,88787,239767,71526,133426,2117043,55004,34679,13815,1781790,166774,17180,895232,8449,0,319817,286446,4452090,105038,0,23506,0,0,219804,30,0,128982,0,488191,0,48099,3932,40164,89180,0,8201809,76251,0,790217,0,8909683,58253,3756,733882,59551552,1821,19512,11111
