"Product","Commodity","Afghanistan","Albania","Algeria","Angola","Argentina","Armenia","Australia","Austria","Azerbaijan","Bahamas","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Benin","Bermuda","Bolivia","Bosnia Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Cambodia","Cameroon","Canada","Cayman Isds","Chad","Chile","China","Colombia","Congo","Congo Democratic","Costa Rica","Côte d'Ivoire","Cote de voire","Croatia","Cuba","Cyprus","Czechia","Denmark","Dominican Rep.","Ecuador","Egypt","El Salvador","Equatorial Guinea","Estonia","Ethiopia","Finland","France","Gabon","Georgia","Germany","Ghana","Greece","Guatemala","Guinea","Haiti","Honduras","Hong Kong","Hungary","Iceland","India","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kuwait","Kyrgyzstan","Laos","Latvia","Lebanon","Libya","Lithuania","Luxembourg","Macao","Macedonia","Madagascar","Malawi","Malaysia","Mali","Malta","Mauritania","Mauritius","Mexico","Moldova","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Zealand","Nicaragua","Niger","Nigeria","Norway","Oman","Pakistan","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Qatar","Romania","Russia","Rwanda","Saudi Arabia","Senegal","Serbia","Singapore","Slovakia","Slovenia","South Africa","South Korea","Spain","Sri Lanka","State of Palestine","Sudan","Suriname","Swaziland","Sweden","Switzerland","Tajikistan","Tanzania","TFYR of Macedonia","Thailand","Timor-Leste","Togo","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","UAE","Uganda","Ukraine","United Kingdom","Uruguay","USA","Uzbekistan","Venezuela","Vietnam","World","Yemen","Zambia","Zimbabwe"
27861,"Granulated slag (slag sand) from the manufacture of iron/steel",0,0,0,0,0,0,0,0,0,0,0,1874287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601583,0,0,0,0,0,0,0,0,0,0,18604,0,0,0,0,0,0,0,93681,0,0,453620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3785790,0,0,0,0,0,0,203,0,0,0,0,0,10315,0,0,0,0,0,0,229,0,0,13709,0,0,0,0,0,151222,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3210042,496,0,0,0,66,0,0,0,10225980,0,0,0
27862,"Slag, dross (other than granulated slag), scalings & other waste from the manufacture of iron/steel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139846941,0,11969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9876,0,0,0,0,0,0,0,0,0,6387,0,0,364534,0,0,0,0,1218,0,0,0,0,0,0,0,12079998,0,0,0,0,0,0,0,0,0,1054255,0,0,0,0,0,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,130,153386338,0,0,0
28231,"Waste & scrap of tinned iron/steel",0,0,0,0,0,0,0,0,0,0,0,120541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122039,0,0,0
28233,"Remelting scrap ingots of iron/steel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175008,0,0,0
52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",0,0,9,0,1668,0,0,0,0,0,0,144535,0,0,0,0,0,0,0,0,8690,0,0,0,0,62,0,0,645,4955,515027,113306,98,0,3554,0,32517,15416,0,0,99,0,0,2283,99289,0,0,0,3394,0,57511,0,0,167038,23473,0,0,15097,0,0,54379,0,0,0,92554,45340,110064,0,9517,1005,0,0,5073,0,298815,107163,0,0,11036,14569,0,0,0,0,0,0,0,120075,0,0,0,294,17297,0,0,0,0,21265,213266,0,163389,0,14374,0,0,5247,0,65931,358444,0,0,7089,0,313941,2571,0,2428,67758,0,0,134131,9677,1481,59868,0,0,5082,17029,19834,673,0,4879,0,0,1395,147895,0,45999,0,65939,0,21717,12295,0,9354,0,291522,10260,0,50469,0,6508,0,0,41474,4410335,21368,36830,0
67121,"n/a pig-iron containing by weight 0.5%/less of phosphorus",0,0,0,0,0,0,0,0,0,0,0,1832834,0,0,0,0,0,0,0,0,0,0,0,0,0,12461,0,0,0,0,18783732,0,0,0,0,0,0,0,0,0,0,0,0,0,247168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4688338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100564427,0,0,0,0,0,0,0,0,11604,0,0,0,524706,0,0,0,0,0,0,42319,546933,0,0,0,0,0,0,0,0,0,0,0,20073226,0,0,0,0,0,0,135736349,184248,433299,0,0,0,0,0,0,0,16149,0,68703490,0,0,0,0,0,0,9294715,18488,0,1135,0,1021,0,0,5739648,425393596,0,0,0
67122,"n/a pig-iron containing by weight > 0.5% of phosphorus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,37387,0,0,476260,0,0,0,0,0,0,0,1897362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49768,0,0,0,0,0,0,0,195214,0,0,0,0,0,0,6092250,0,0,0,0,0,0,0,0,9275824,0,0,0
67123,"Alloy pig-iron & spiegeleisen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17633,0,11797,0,0,0,15609,0,0,0,0,0,0,0,0,0,0,0,0,0,2484,0,0,313,53,0,0,0,0,0,0,0,0,0,0,34818,37760,219,570,0,0,10657,0,0,6504,237,0,0,0,0,0,0,0,0,0,0,0,551,0,0,0,0,0,0,0,0,0,63626,0,0,2432349,0,0,0,0,222,0,110,9766,0,0,0,0,0,0,0,0,0,0,0,2055,0,0,886,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,14731,0,55529,0,0,9518,0,42695,0,0,0,3128292,37,0,0
67131,"Granules of pig-iron, spiegeleisen, iron/steel",0,0,0,0,0,0,0,0,0,0,0,29487,0,0,0,0,0,0,0,1912,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152816,0,0,0,0,0,0,0,0,0,0,669,212724,0,0,0,0,0,0,2959,0,10268,14501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10651,0,0,0,17451,0,0,0,0,3676,0,0,0,0,0,0,0,0,0,0,0,36424,0,0,55817,0,0,0,0,0,0,0,0,2282,0,0,0,0,0,0,0,93,0,27,0,0,0,0,0,0,83007,0,0,40161,0,80317,0,0,0,1702910,14930,0,0
67132,"Powders of pig-iron, spiegeleisen, iron/steel",0,0,0,0,0,0,12388,0,0,0,0,22108,0,0,22720,0,0,0,0,0,162790,0,0,0,0,0,197,0,0,0,37439,17137,0,0,0,0,0,0,0,0,0,46121,0,0,204116,0,0,0,0,0,26190,0,0,701931,0,0,0,3199,100188,0,0,652,0,0,135602,221419,0,0,7274,16969,0,4344624,0,0,2889,12066,0,0,0,0,0,0,0,0,0,0,0,431744,0,11197,0,0,428675,0,0,0,0,11266,0,0,4052,1019,0,0,0,6175,0,0,0,0,0,0,0,42751,0,0,0,0,83,0,175282,0,5661,0,0,0,316784,21160,2670,19818,0,0,0,0,585,188,0,13714,0,396,0,0,0,0,52988,0,42177,0,0,31,0,938389,0,0,0,8812620,0,0,0
