"Product","Commodity","Afghanistan","Albania","Algeria","Angola","Argentina","Armenia","Australia","Austria","Azerbaijan","Bahamas","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Benin","Bermuda","Bolivia","Bosnia Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Cambodia","Cameroon","Canada","Cayman Isds","Chad","Chile","China","Colombia","Congo","Congo Democratic","Costa Rica","Côte d'Ivoire","Cote de voire","Croatia","Cuba","Cyprus","Czechia","Denmark","Dominican Rep.","Ecuador","Egypt","El Salvador","Equatorial Guinea","Estonia","Ethiopia","Finland","France","Gabon","Georgia","Germany","Ghana","Greece","Guatemala","Guinea","Haiti","Honduras","Hong Kong","Hungary","Iceland","India","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kuwait","Kyrgyzstan","Laos","Latvia","Lebanon","Libya","Lithuania","Luxembourg","Macao","Macedonia","Madagascar","Malawi","Malaysia","Mali","Malta","Mauritania","Mauritius","Mexico","Moldova","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Zealand","Nicaragua","Niger","Nigeria","Norway","Oman","Pakistan","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Qatar","Romania","Russia","Rwanda","Saudi Arabia","Senegal","Serbia","Singapore","Slovakia","Slovenia","South Africa","South Korea","Spain","Sri Lanka","State of Palestine","Sudan","Suriname","Swaziland","Sweden","Switzerland","Tajikistan","Tanzania","TFYR of Macedonia","Thailand","Timor-Leste","Togo","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","UAE","Uganda","Ukraine","United Kingdom","Uruguay","USA","Uzbekistan","Venezuela","Vietnam","World","Yemen","Zambia","Zimbabwe"
69751,"Sanitary ware & parts thereof, n.e.s., of iron/steel",0,0,0,0,0,0,68451,31559,0,0,2577,0,0,0,122999,0,0,0,0,0,15424,0,0,0,0,1670,2635,0,0,0,10772659,0,0,0,0,0,43,0,0,0,81315,83186,0,0,5866,0,0,0,0,21847,172515,0,14026,4803241,0,664,0,630,0,0,201071,0,0,0,900631,0,0,0,0,2071544,0,195352,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,105839,0,0,0,0,2800,0,0,0,1930,0,2474,0,0,44778,0,0,0,595,11711,85231,1043,0,0,0,0,0,9092,16560,0,0,5602,0,0,0,0,112670,0,0,0,237007,346449,774,0,0,0,0,100092,61407,0,0,0,400530,0,0,0,0,209889,0,388564,0,0,206663,0,1466386,0,0,29170,23816630,0,0,0
69931,"Sewing needles, knitting-needles, bodkins, crochet hooks, embroidery stilettos & similar articles, for use in the hand, of iron/steel",0,0,0,0,0,0,11537,90395,0,0,0,0,0,0,47048,82,0,0,0,0,45279,0,0,0,0,0,23643,0,0,515,1370618,0,0,0,0,0,0,0,0,0,3586,44328,0,0,10,0,0,0,11,144447,179733,0,0,1262549,0,0,0,0,0,0,152077,325,0,0,59359,0,0,2634,11333,324212,0,2083189,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,209962,0,0,0,0,6321,0,0,0,0,0,2320,0,0,83538,5,0,0,187,2506,613,0,8005,0,0,0,3113,1482,5801,157,1441,5528,0,0,0,0,121648,6572,0,12714,589506,48186,69,0,0,0,27,58520,218220,0,0,0,151913,0,0,0,0,17435,0,22413,0,0,365841,0,1201472,0,0,12438,9109494,0,0,0
69932,"Safety pins & other pins, of iron/steel, n.e.s.",0,0,0,0,0,0,10417,61034,0,0,0,0,0,0,13588,0,0,0,0,0,24827,0,0,0,432,0,9885,0,0,0,679650,0,0,0,461,0,0,0,0,0,13969,12478,0,0,0,0,0,0,0,76680,44877,0,0,914537,0,0,0,0,0,0,41733,703,0,0,37650,187,0,0,3355,165771,0,1983087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18523,0,0,0,1086,924,0,0,0,0,0,0,0,0,16931,18624,0,0,0,842,0,452,0,0,0,0,0,11440,0,1143,530,285,0,0,0,0,72326,766,0,0,368715,33450,8610,0,0,0,0,26818,33300,0,0,0,112935,0,0,0,0,2573,0,27711,0,0,44347,0,767390,0,0,2373,5772852,0,0,0
69961,"Anchors, grapnels & parts thereof, of iron/steel",0,0,0,0,0,0,2691,2316,0,0,0,0,0,0,237,0,0,0,0,0,808,0,0,0,0,0,22364,0,0,0,2797471,0,0,0,0,0,0,0,0,0,0,3926,0,0,0,0,0,0,314,574,28207,0,0,657003,4364,0,0,0,0,0,147593,0,0,0,49799,0,0,16,0,24453,0,77462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,0,0,0,0,6,0,0,0,0,0,0,0,0,14447,354,0,0,0,37830,0,0,0,0,0,0,0,847,0,0,0,130,0,0,0,0,15768,0,272,0,91669,0,0,0,0,0,0,210694,10769,0,0,0,35030,0,0,0,0,104644,0,21886,0,22835,110834,0,869832,0,0,63449,5549136,0,0,0
69962,"Cast articles of non-malleable cast iron, n.e.s.",0,0,0,0,0,0,8478,0,0,0,0,0,0,0,431463,0,0,0,0,0,439328,0,0,0,0,0,0,0,0,46471,6306680,0,0,0,0,0,0,0,0,0,69591,167,0,0,0,0,0,0,0,0,61125,0,0,86015,0,0,0,0,0,0,1183,0,0,0,0,0,0,10310,0,31969,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47262,0,0,0,0,1207,0,0,0,0,0,0,0,0,3292,0,0,0,78789,11591,1182942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18514,0,0,0,64,18509,0,0,0,0,0,0,10072,0,0,0,26506,0,0,0,0,7880,0,0,0,0,68620,0,253593,0,0,0,9256843,0,0,0
69963,"Cast articles of other iron/steel, n.e.s.",0,0,0,0,761,0,205514,246948,0,0,0,231,0,0,1522675,0,0,0,0,0,97899,0,0,0,0,0,133227,0,0,3285,22115013,0,0,0,628,0,0,379,0,0,50012,257540,0,0,7242,0,0,409,0,69078,1067609,0,0,12488278,0,0,0,0,0,0,403149,23848,0,0,218326,171992,0,255648,48802,4076460,0,8143325,0,0,0,28386,0,0,655756,0,0,0,0,0,0,0,0,902534,0,0,0,0,11862,0,0,0,0,0,0,0,22,2416019,3006,0,0,0,27007,10648830,3944,0,0,0,0,10342,11065,5732,6411,22507,285986,0,70754,0,0,577063,20277,3613,15145,4833601,792536,0,0,0,0,27273,399574,713455,0,30277,0,2666356,0,0,0,10819,1189258,0,1010727,0,53,1698692,0,6501995,0,0,133434,89228643,0,0,0
69965,"Articles of iron/steel, forged/stamped, but not further worked, n.e.s.",0,0,0,0,4452,0,52153,88163,0,0,0,4285,0,0,1692260,0,0,0,0,0,292714,0,0,0,0,0,422277,0,0,0,19131481,0,0,0,73442,0,0,0,0,0,373548,499728,0,0,4530,0,0,24394,0,183499,3987166,0,0,7600256,21466,57820,0,0,0,0,785692,238378,0,0,1269593,450,22912,26045,237176,7474267,0,12173268,0,0,127,210477,0,0,0,0,0,0,0,0,0,0,0,919086,0,0,0,0,177994,0,0,0,0,0,44996,4314,0,485908,6875,0,0,0,433751,91229,3389,0,0,0,0,10686,277574,8206,0,137650,34190,0,14073,0,0,1958072,7011,138818,27210,10524385,979603,68950,0,0,0,1596,2113912,937665,0,0,0,26973036,0,0,0,0,2034207,0,516234,0,0,4340071,0,26941584,0,0,36446,138858704,0,0,0
69967,"Articles of iron/steel wire, n.e.s.",0,0,0,0,13626,0,79843,108964,0,0,0,0,0,0,3994478,0,0,0,0,0,51155,0,995492,0,0,0,103915,0,0,0,18105008,0,0,0,88,0,0,0,0,0,190372,549323,0,0,0,0,0,33396,0,102806,1182639,0,55,5857363,0,21213,0,0,0,0,559706,8503,0,0,1658341,1596,0,234283,45374,1413179,0,603022,0,0,0,0,0,0,1610,0,0,0,0,0,0,0,0,361298,0,0,0,0,43041,0,0,0,0,0,113065,0,0,201010,34542,0,0,0,48651,641,239964,0,0,0,0,11046,7197,5513,121,17325,415,0,33941,0,0,1108034,11644,0,25334,1478695,1858269,62486,0,0,0,711,762997,273339,0,0,0,402477,0,0,0,190,279556,0,203260,0,14922,794613,0,3175068,0,0,64762,48235586,0,0,0
69969,"Articles of iron/steel, n.e.s.",0,0,0,0,57231,0,325996,3686471,0,0,134107,21643,0,0,5191775,0,0,0,0,0,984588,0,84654,0,4946,0,2294355,0,0,10505,56830108,0,0,0,20152,0,3204,236520,0,0,3045739,1667040,0,0,1256,0,0,64968,4910,961226,7698588,0,2132,22498037,1372,3837437,0,0,0,0,2380872,442341,0,0,18259012,211617,0,282922,1212916,26227858,0,49250704,79330,233,0,21663,0,0,230277,816,0,1825,27639,0,44,173219,0,33121089,0,0,141,111,996215,0,0,0,548,0,52392,0,68181,4789762,103786,0,0,626,6356372,1772500,138256,68825,0,0,523,417921,810808,7243,84331,48002,197767,0,217941,0,0,7453047,32472,54216,751694,23234085,3308423,255141,0,0,0,4284,5138077,2709905,0,23,0,15148144,0,0,3337,3730,1621752,0,2111373,0,7535,5328118,0,21919760,530,14714,230642,350217820,0,0,0
73731,"Soldering irons & guns",0,0,0,0,0,0,0,2817,0,0,0,0,0,0,367,0,0,0,0,0,1042,0,0,0,0,0,22359,0,0,0,495271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,8794,0,0,70791,0,0,0,0,0,0,2085,2444,0,0,0,0,0,0,0,159285,0,642732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5822,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,12990,0,0,0,737992,0,0,0,0,0,0,73,10528,0,0,0,5248,0,0,0,0,0,0,533,0,0,25147,0,81945,0,0,0,2293710,0,0,0
77584,"Electric smoothing-irons",0,0,0,0,0,0,210,0,0,0,0,0,0,0,50778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425147,0,0,0,0,0,0,0,0,0,771,17866,0,0,0,0,0,0,0,0,3456,0,0,61295,0,0,0,0,0,0,18772,0,0,0,713,0,0,0,0,2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4001,0,0,0,0,0,0,0,0,0,0,0,0,0,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,58529,0,0,0,452748,19393,0,0,0,0,0,2757,0,0,0,0,2608,0,0,0,0,0,0,13519,0,0,9509,0,50646,0,0,0,2200725,0,0,0
