"Product","Commodity","Afghanistan","Albania","Algeria","Angola","Argentina","Armenia","Australia","Austria","Azerbaijan","Bahamas","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Benin","Bermuda","Bolivia","Bosnia Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Cambodia","Cameroon","Canada","Cayman Isds","Chad","Chile","China","Colombia","Congo","Congo Democratic","Costa Rica","Côte d'Ivoire","Croatia","Cuba","Cyprus","Czechia","Denmark","Dominican Rep.","Ecuador","Egypt","El Salvador","Equatorial Guinea","Estonia","Ethiopia","Finland","France","Gabon","Georgia","Germany","Ghana","Greece","Guatemala","Guinea","Haiti","Honduras","Hong Kong","Hungary","Iceland","India","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kuwait","Kyrgyzstan","Laos","Latvia","Lebanon","Libya","Lithuania","Luxembourg","Macao","Madagascar","Malawi","Malaysia","Mali","Malta","Mauritania","Mauritius","Mexico","Moldova","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Zealand","Nicaragua","Niger","Nigeria","Norway","Oman","Pakistan","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Qatar","Romania","Russia","Rwanda","Saudi Arabia","Senegal","Serbia","Singapore","Slovakia","Slovenia","South Africa","South Korea","Spain","Sri Lanka","State of Palestine","Sudan","Suriname","Swaziland","Sweden","Switzerland","Tajikistan","Tanzania","TFYR of Macedonia","Thailand","Timor-Leste","Togo","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","UAE","Uganda","Ukraine","United Kingdom","Uruguay","USA","Uzbekistan","Venezuela","Vietnam","World","Yemen","Zambia","Zimbabwe"
27861,"Granulated slag (slag sand) from the manufacture of iron/steel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7957,0,0,0,0,0,0,0,0,23115,0,0,0
27862,"Slag, dross (other than granulated slag), scalings & other waste from the manufacture of iron/steel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5667859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2163115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654803,27932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9513764,0,0,0
28231,"Waste & scrap of tinned iron/steel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44822,0,0,13394,0,0,0,0,0,2001150,0,0,0
28233,"Remelting scrap ingots of iron/steel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901377,0,0,0,0,0,0,0,0,901377,0,0,0
52254,"Iron oxides & hydroxides; earth colours containing 70%/more by weight of combined iron evaluated as Fe203",0,0,0,0,0,0,54,725903,24,0,0,1714,0,0,41572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16950924,156348,0,0,0,0,0,0,0,0,0,0,0,12611,0,0,0,0,0,252476,0,0,8325155,0,0,0,0,0,0,1127,0,0,0,82605,0,0,0,0,629050,0,3034088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18410,0,0,0,0,106443,0,0,0,0,0,0,392,31787,0,0,0,19569,0,0,0,0,5363,0,0,0,1103,24554,0,0,0,0,0,5610,35,0,0,0,139,0,0,0,0,0,0,5562,0,0,13252,0,1469538,0,0,84382,32229991,0,0,0
67121,"n/a pig-iron containing by weight 0.5%/less of phosphorus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,62484,0,0,0,0,0,347710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996302,0,0,0,0,0,0,0,2182862,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,0,0,0,5238847,0,0,0
67122,"Non-alloy pig-iron containing by weight more than 0.5% of phosphorus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67123,"Alloy pig-iron & spiegeleisen",0,0,0,0,0,0,0,74127,0,0,0,0,0,0,0,0,0,0,0,0,815071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7026644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2445956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695,0,0,0,10363495,0,0,0
67131,"Granules of pig-iron, spiegeleisen, iron/steel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17633,0,0,0,0,0,0,0,0,0,0,0,79092,0,0,0,7249354,0,0,0,0,0,0,0,0,0,0,0,1630,0,0,0,0,0,0,4343444,0,0,2531684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621848,0,391533,0,0,0,0,0,0,0,81541,0,0,0,0,0,0,286577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307614,0,0,0,0,7560,1727580,723283,6423569,0,0,0,0,0,199914,0,0,0,0,2340855,0,0,0,0,125918,0,55805,0,165053,620017,0,151576,0,0,11275,29939843,0,0,0
67132,"Powders of pig-iron, spiegeleisen, iron/steel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,674405,0,0,0,92360,0,213,0,0,0,0,0,810361,0,0,0,5484619,0,0,0,0,0,0,0,0,0,5013,0,0,86452,0,0,0,0,22236,431610,0,0,6550617,0,0,0,0,0,0,0,0,0,0,0,0,0,539,0,1109554,0,5058953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2109619,745116,0,0,0,0,286963,0,0,170646,36817,465764,0,0,0,0,0,6794647,2335,0,0,0,441781,0,0,0,0,46318,0,26070,0,0,5911506,0,3203460,0,0,0,40710934,0,0,0
67133,"Ferrous products obtained by direct reduction of iron ore & other spongy ferrous products, in lumps, pellets/similar forms; iron having a minimum purity of 99.94%, in lumps, pellets/similar forms",0,0,0,0,0,0,0,0,0,0,0,96898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005529,0,0,0,0,0,3298866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16832364,0,0,0,0,943,0,0,0,21630284,0,0,0
67241,"Ingots of iron (other than iron of heading 671.33)/non-alloy steel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,85728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,0,0,36562,0,0,0,0,0,0,9883,0,0,0,0,0,0,0,0,7566218,0,928902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71698,0,109140,0,0,0,9084382,0,0,0
67245,"Other primary forms of iron (other than iron of heading 671.33)/non-alloy steel.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,114190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1543,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475,0,96111,0,0,0,681486,0,0,0
67611,"Bars & rods, hot-rolled, in irregularly wound coils, of iron or steel, of iron/non-alloy steel, containing indentations, ribs, grooves/other deformations produced during the rolling process",0,0,0,0,0,0,0,25226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82172,0,0,0,1226913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55164,0,0,0,9511,0,0,0,0,0,0,0,0,79671,205,0,0,0,0,0,39460,107167,0,0,0,0,0,0,0,0,0,0,0,0,0,312992,0,24202,0,0,0,4450450,0,0,0
67619,"Bars & rods, hot-rolled, in irregularly wound coils, of iron/steel, of iron/other alloy & non-alloy steel, n.e.s.",0,0,0,0,0,0,42346,620576,0,0,0,211654,0,0,704235,0,0,0,0,0,0,0,0,0,0,0,1376461,0,0,0,48682020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297623,0,0,5189422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456848,0,25784542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2107510,0,0,0,0,0,0,0,0,0,0,0,0,0,171250,0,0,0,0,0,0,0,0,0,0,0,0,10118,0,0,0,0,0,0,0,0,22660,0,0,0,21345658,0,0,0,0,0,0,6913,398671,0,0,0,0,0,0,0,0,23059,0,4192727,0,0,66778,0,386974,0,0,0,112204888,0,0,0
67621,"Bars & rods of iron/non-alloy steel, not further worked than hot-rolled, hot-drawn/hot-extruded, but including those twisted after rolling, of iron/non-alloy steel, containing indentations, ribs, grooves/other deformations produced during the rolling process/twisted after rolling",0,0,0,0,0,0,2479,2467,0,0,0,94966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5552,0,0,0,0,0,0,0,0,0,0,0,0,17392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37664617,0,0,0,0,0,0,0,0,0,0,662,0,0,0,0,11960345,0,0,0,0,0,0,39597,0,25657316,32691,0,0,0,0,0,76134651,0,0,0
67629,"Bars & rods of iron/non-alloy steel, not further worked than hot-rolled, hot-drawn/hot-extruded, but including those twisted after rolling, of iron/other alloy & non-alloy steel, n.e.s.",0,0,0,0,0,0,24718,1032448,0,0,0,0,0,0,1359040,0,0,0,0,0,3021,0,0,0,0,0,1327,0,0,0,85225057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6086,4019912,0,0,5230851,0,0,0,0,0,0,20,0,0,0,0,0,0,1766897,10866,236066,0,42606866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640,0,0,0,0,288,0,0,0,0,0,0,0,0,55760,0,0,0,0,15771,0,0,0,0,0,0,0,10506,0,0,4104,146876,0,0,0,0,58,2125,1410056,71523,11815084,58428,1834,0,0,0,0,323302,443087,0,0,0,47115,0,0,0,0,7766,0,432548,0,224,761545,0,5266183,0,0,1057,162872056,0,0,0
67633,"Bars & rods of iron/steel, not further worked than cold-formed/cold-finished, other, of iron/non-alloy steel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047476,0,0,0,0,0,0,0,0,0,0,0,279861,0,0,0,109484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514245,0,0,2094547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034553,0,730332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22240,0,0,0,0,0,0,0,0,0,0,0,0,0,301408,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,2471955,0,0,0,0,0,0,0,0,0,1052659,105394,0,0,0,0,0,266732,211018,0,0,0,67822,0,0,0,0,0,0,28737,0,0,578945,0,414858,0,0,12165,11695466,0,0,0
67643,"Other bars & rods of iron & steel, of iron/non-alloy steel, not further worked than forged, hot-rolled, hot-drawn/hot extruded but including those twisted after rolling",0,0,0,0,0,0,0,0,0,0,0,557937,0,0,0,0,0,0,0,0,322,0,0,0,0,0,16127,0,0,0,2647587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3084,0,0,0,0,8634,0,3454,0,0,0,3744881,0,0,0
67644,"Other bars & rods of iron & steel, of other iron/other non-alloy steel",0,0,0,0,0,0,0,5,0,0,0,54541,0,0,29977,0,0,0,0,0,0,0,0,0,0,0,11405,0,0,0,5136226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,535360,0,0,106593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88791,0,298850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668066,4367,0,0,0,0,18640,0,0,0,13423,54555,4617,0,0,0,0,1782,24867,0,0,0,0,0,0,0,0,0,0,14547,0,0,11768,0,799568,0,0,0,8245984,0,0,0
67681,"U, I, H, L/T sections, not further worked than hot-rolled, hot-drawn/extruded, of a height of < 80 mm, of iron/non-alloy steel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,11259,0,0,0,0,0,0,0,0,0,0,3633,0,0,0,0,0,0,6411,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30668,0,0,0,0,0,0,0,0,5201,0,0,0,0,0,0,0,0,0,0,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27336,0,4855,0,0,387,0,0,0,0,0,175147,0,0,0
67682,"U, I, H, L/T sections, not further worked than hot-rolled, hot-drawn/extruded, of a height of 80 mm/more, of iron/non-alloy steel",0,0,0,0,0,0,0,414,0,0,18711,0,0,0,332549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12041,0,0,894859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,2619,0,160956,0,2851,0,0,0,0,0,0,0,0,501618,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,59842,0,0,0,0,0,24943,0,0,0,0,0,0,0,0,26288,15972,0,0,26295,0,0,61887,0,0,0,8456784,56195,0,0,0,0,0,0,43,0,0,0,20760,0,0,0,0,400975,0,3164768,0,78769,1585002,0,41391,0,0,0,16248155,0,0,0
67683,"Other angles, shapes & sections, not further worked than hot-rolled, hot-drawn/extruded,/iron/non-alloy steel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,150057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18171,0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62578,0,388364,0,0,131708,0,17408,0,0,0,1108766,0,0,0
67684,"Angles, shapes & sections, not further worked than cold-formed/cold-finished, of iron/non-alloy steel",0,0,0,0,0,0,1035,0,0,0,541,0,0,0,406283,0,0,0,0,0,0,0,0,0,0,0,2239,0,0,0,129566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6165,0,0,0,314575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43489,0,19383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5172,0,0,0,0,0,0,0,0,0,0,0,0,0,27983,0,0,0,0,0,0,0,0,0,0,0,0,24818,0,0,0,0,0,0,0,0,0,0,0,0,90230,138637,0,0,0,0,0,0,33981,0,0,0,0,0,0,0,0,5260,0,31497,0,30979,0,0,1995,0,0,0,1313837,0,0,0
67685,"Other angles, shapes & sections, of iron/non-alloy steel",0,0,0,0,0,0,0,1812,0,0,0,0,0,0,55399,0,0,0,0,0,0,0,0,0,0,0,3692,0,0,0,15272573,0,0,0,0,0,0,0,0,0,102273,0,0,0,0,0,0,0,0,36321,0,0,278338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47325,0,34667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,5714,0,0,0,0,0,0,0,0,0,0,0,0,2116,0,0,0,0,0,0,0,0,147965,0,0,0,26930,244236,1079,0,0,0,0,4329,2802,0,0,0,65286,0,0,0,0,785938,0,102887,0,0,27598,0,6963,0,0,1546,17258013,0,0,0
