"Product","Commodity","Afghanistan","Albania","Algeria","Angola","Argentina","Armenia","Australia","Austria","Azerbaijan","Bahamas","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Benin","Bermuda","Bolivia","Bosnia Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Cambodia","Cameroon","Canada","Cayman Isds","Chad","Chile","China","Colombia","Congo","Congo Democratic","Costa Rica","Côte d'Ivoire","Cote de voire","Croatia","Cuba","Cyprus","Czechia","Denmark","Dominican Rep.","Ecuador","Egypt","El Salvador","Equatorial Guinea","Estonia","Ethiopia","Finland","France","Gabon","Georgia","Germany","Ghana","Greece","Guatemala","Guinea","Haiti","Honduras","Hong Kong","Hungary","Iceland","India","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kuwait","Kyrgyzstan","Laos","Latvia","Lebanon","Libya","Lithuania","Luxembourg","Macao","Madagascar","Malawi","Malaysia","Mali","Malta","Mauritania","Mauritius","Mexico","Moldova","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Zealand","Nicaragua","Niger","Nigeria","Norway","Oman","Pakistan","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Qatar","Romania","Russia","Rwanda","Saudi Arabia","Senegal","Serbia","Singapore","Slovakia","Slovenia","South Africa","South Korea","Spain","Sri Lanka","State of Palestine","Sudan","Suriname","Swaziland","Sweden","Switzerland","Tajikistan","Tanzania","TFYR of Macedonia","Thailand","Timor-Leste","Togo","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","UAE","Uganda","Ukraine","United Kingdom","Uruguay","USA","Uzbekistan","Venezuela","Vietnam","World","Yemen","Zambia","Zimbabwe"
67133,"Ferrous products obtained by direct reduction of iron ore & other spongy ferrous products, in lumps, pellets/similar forms; iron having a minimum purity of 99.94%, in lumps, pellets/similar forms",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110935,0,0,0,740098,24889,0,0,0,0,0,0,0,0,0,0,62979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115665,0,0,0,0,0,35181,0,0,0,0,0,0,0,0,0,0,16041119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369208053,0,0,0,0,0,0,0,0,9698775,0,1885600,0,29807147,0,0,0,0,0,205873,1063,0,0,0,0,0,0,48558,0,0,0,0,0,0,0,652989,0,0,0,22123817,0,0,131049,0,158001,0,0,0,451051794,0,0,0
67241,"Ingots of iron (other than iron of heading 671.33)/non-alloy steel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84624,0,0,0,0,0,0,0,0,0,0,0,0,0,15673,0,0,0,0,0,21015,0,597793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497746,0,110796,0,0,0,0,0,0,0,0,0,118621,0,0,10329,0,0,0,0,0,0,934324,0,0,0,42023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153751,0,0,88420,0,151881,0,0,0,8428216,0,0,0
67245,"Other primary forms of iron (other than iron of heading 671.33)/non-alloy steel.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63103859,0,0,0,0,2919,0,0,0,17392566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178153,0,0,2729,0,453377,0,0,0,81345556,0,0,0
67611,"Bars & rods, hot-rolled, in irregularly wound coils, of iron or steel, of iron/non-alloy steel, containing indentations, ribs, grooves/other deformations produced during the rolling process",0,0,0,0,0,0,0,0,0,0,94796,0,0,0,222168,0,0,0,0,0,0,0,0,0,0,0,1202614,0,0,0,772238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30283,0,0,6203256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197948,0,1720450,0,0,0,70475,0,0,0,0,0,0,0,0,0,0,98191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16832,0,5407,0,0,0,0,0,0,0,0,0,0,46241,0,0,0,0,13232,0,0,30409,1229861,2408428,0,0,0,0,0,59175,0,0,0,0,0,0,0,0,0,78711,0,52422,0,14473079,116409,0,48306,0,0,0,30049404,0,0,0
67619,"Bars & rods, hot-rolled, in irregularly wound coils, of iron/steel, of iron/other alloy & non-alloy steel, n.e.s.",0,0,0,0,0,0,0,57934,0,0,48271,90102,0,0,3288961,0,0,0,0,0,0,0,0,0,0,0,9447871,0,0,31812,101357081,0,0,0,0,0,0,0,0,0,5057,2141,0,0,27927,0,0,0,0,12969,7704259,0,256982,8260023,0,0,0,0,0,0,5739,0,0,0,1109017,0,0,0,3904,1244777,0,20184688,0,0,0,41162,0,0,0,0,0,0,0,0,0,0,253930,0,0,38369,0,179391,0,0,0,0,0,655557,0,0,1115021,0,0,0,0,0,0,0,0,0,0,0,94935,0,0,0,69365,698955,0,71745,0,0,510105,0,92651,111158,32279276,7115961,64,0,9616,0,2353,110070,739506,0,0,0,10295447,0,0,0,0,1235307,0,2598940,371035,50283584,9747387,0,1704972,0,0,1043225,278002870,0,0,0
67621,"Bars & rods of iron/non-alloy steel, not further worked than hot-rolled, hot-drawn/hot-extruded, but including those twisted after rolling, of iron/non-alloy steel, containing indentations, ribs, grooves/other deformations produced during the rolling process/twisted after rolling",0,0,0,0,0,0,0,0,0,0,0,828430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50539,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70457,391787,0,0,0,0,0,0,0,0,0,0,27467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2749446,0,1302788,2840,0,0,0,0,0,6281992,0,0,0
67629,"Bars & rods of iron/non-alloy steel, not further worked than hot-rolled, hot-drawn/hot-extruded, but including those twisted after rolling, of iron/other alloy & non-alloy steel, n.e.s.",0,0,0,0,0,0,0,1641037,0,0,44992,0,0,0,549552,0,0,0,0,0,171025,0,0,0,0,0,55091,0,0,0,39764728,0,0,0,0,0,0,0,0,0,80995,9886,0,0,26049,0,0,0,0,184034,1468429,0,0,6857559,0,0,0,0,0,0,403704,1033,0,0,62410,0,0,1353639,0,1274184,0,41046942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729982,0,0,0,0,0,0,0,0,0,0,35819,0,0,279755,11293,0,0,0,0,7553,0,0,0,0,0,5583,0,0,0,0,28300,0,15035,0,0,229207,0,1134499,0,5742614,65827,49,0,0,0,0,3380910,82732,0,0,0,602124,0,0,0,0,80141,0,3259496,0,7348145,5861651,0,2652658,0,0,0,130160475,0,0,0
67633,"Bars & rods of iron/steel, not further worked than cold-formed/cold-finished, other, of iron/non-alloy steel",0,0,0,0,0,0,0,1128,0,0,0,0,0,0,949545,0,0,0,0,0,0,0,0,0,0,0,116972,0,0,0,781298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29709,177740,0,0,2468567,0,0,0,0,0,0,0,0,0,0,33184,0,0,0,0,271072,0,29881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6708,0,0,0,0,0,0,0,0,0,53223,0,0,0,0,0,0,0,105267,0,0,0,0,0,0,0,0,32782,0,0,175415,0,0,24550,0,0,5550,0,0,2970,2714021,21313,27,0,0,0,0,0,70909,0,0,0,68631,0,0,0,0,12904,0,3562,0,0,869564,0,736251,0,0,105341,9899360,0,0,0
67643,"Other bars & rods of iron & steel, of iron/non-alloy steel, not further worked than forged, hot-rolled, hot-drawn/hot extruded but including those twisted after rolling",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46660,0,0,0,0,0,43080,0,0,0,1194599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85868,0,393721,315,0,0,0,0,0,0,0,0,0,0,98151,0,0,0,0,9195,0,453430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252235,0,0,0,0,0,0,11439,0,0,0,0,0,0,0,0,0,692225,0,0,0,1427,4549,0,91231,0,0,0,3496382,0,0,0
67644,"Other bars & rods of iron & steel, of other iron/other non-alloy steel",0,0,0,0,0,0,0,2112,0,0,0,10101,0,0,46115,0,0,0,0,0,0,0,0,0,0,2419,609747,0,0,0,2314679,0,0,0,0,0,0,0,0,0,2464,29335,0,0,0,0,0,0,0,0,810964,0,0,375307,0,0,9176,0,0,0,35109,8188,0,0,0,0,0,0,0,251524,0,2240650,0,0,0,15756,0,0,0,0,0,0,630,0,0,0,14088,0,0,0,0,56612,0,0,0,0,0,0,0,0,39967,33048,0,0,0,375,0,0,0,0,0,0,1274,0,51,0,258037,0,0,0,0,0,20417,0,0,0,1537,108544,13144,0,0,0,0,2927,62380,0,0,0,29036,0,0,0,0,690,0,535293,0,0,214344,0,1009694,0,0,2497,9193996,0,0,0
67681,"U, I, H, L/T sections, not further worked than hot-rolled, hot-drawn/extruded, of a height of < 80 mm, of iron/non-alloy steel",0,0,0,0,0,0,0,0,0,0,0,107287,0,0,313419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,120224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,2585304,0,0,1209,0,0,0,3332330,0,0,0
67682,"U, I, H, L/T sections, not further worked than hot-rolled, hot-drawn/extruded, of a height of 80 mm/more, of iron/non-alloy steel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537375,0,0,0,0,0,0,0,0,0,0,54494,0,0,65730,0,0,0,0,0,0,0,0,844363,0,0,0,0,0,0,0,0,0,0,0,0,0,19857,0,131038,0,9146988,0,0,0,0,0,0,0,0,0,0,4896593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3740,0,0,0,0,0,0,556,0,144801,0,0,0,0,0,0,0,0,0,0,2650808,358536,0,0,0,0,0,12932,0,0,0,0,24983,0,0,0,0,21276000,0,958671,0,29118049,12274,0,119616,0,0,0,71024963,0,0,0
67683,"Other angles, shapes & sections, not further worked than hot-rolled, hot-drawn/extruded,/iron/non-alloy steel",0,0,0,0,0,0,0,0,0,0,0,37191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314605,0,0,0,0,0,0,10237,0,0,0,0,0,0,0,6618,457430,0,0,0,0,0,2115,0,0,0,0,0,0,191719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140471,0,5717,0,0,31,0,1007106,0,0,0,2575712,0,0,0
67684,"Angles, shapes & sections, not further worked than cold-formed/cold-finished, of iron/non-alloy steel",0,0,0,0,0,0,0,558,0,0,0,0,0,0,268921,0,0,0,0,0,13918,0,0,0,0,0,0,0,0,0,254606,0,0,0,0,0,0,0,0,0,0,14392,0,0,0,0,0,0,0,0,158,0,0,640563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133283,0,25163,0,0,0,0,0,853,0,0,0,0,0,0,0,0,974,0,0,0,0,0,0,0,0,0,0,0,0,0,3918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,19358,0,0,0,0,0,0,57686,0,0,0,578,0,0,0,0,0,0,2493,0,9505,72893,0,51848,0,0,0,1579183,0,0,0
67685,"Other angles, shapes & sections, of iron/non-alloy steel",0,0,0,0,0,0,2814,0,0,0,0,15938,0,0,14861,0,0,0,0,0,777,0,0,0,0,0,0,0,0,0,814009,0,0,0,0,0,0,0,0,0,146,40276,0,0,0,0,0,0,0,0,63,0,0,44879,0,0,0,0,0,0,588,0,0,0,0,0,0,5779,0,199256,0,0,0,0,0,0,0,0,0,0,0,0,63597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196598,3098,23445,0,0,0,0,10322,100337,0,0,0,3447,0,0,0,0,17019,0,206833,0,7109172,167988,0,39876,0,0,0,9203009,0,0,0
67686,"Sheet piling of iron/steel, whether/not drilled, punched/made from assembled elements; welded angles, shapes & sections, of iron/steel",0,0,0,0,0,0,111898,3348,0,0,45604,0,0,0,1687,0,0,0,0,0,377,0,0,0,0,0,18418,0,0,0,4351664,0,0,0,0,0,0,0,0,0,0,11300,0,0,0,0,0,0,0,28426,282102,0,0,3440321,0,0,0,0,0,0,121,0,0,0,40606,0,0,0,0,637574,0,218298,0,0,0,0,0,0,0,0,0,0,6593541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8673,1875,0,0,0,44623,396,0,0,0,0,0,0,36514,0,0,324312,2434934,0,0,1700,0,42258,0,544,18,135119,185849,0,0,0,0,0,13450,2540,0,9216,0,13261,0,0,0,0,194,0,177573,0,818407,163967,0,617742,0,0,0,21024926,0,0,0
67701,"Rails (including check rails & rack-rails), of iron/steel",0,0,0,142465,0,0,0,8226690,0,0,0,0,0,0,926386,0,0,0,0,0,0,0,0,0,0,0,9490,0,0,0,4687762,0,0,0,0,0,0,0,0,0,20693,19729,0,0,0,0,0,0,0,86358,7985881,0,19539,1364673,0,0,0,0,0,0,17895,0,0,0,0,0,0,0,0,193342,0,1460361,0,0,0,0,0,0,0,0,0,391336,0,0,0,0,119260,0,0,0,0,0,0,0,0,0,0,0,0,0,303590,0,0,0,0,0,0,0,0,0,0,0,0,18927,0,973,0,0,0,0,9294,0,32651,0,0,0,119600,0,0,0,0,0,0,0,0,0,23444,0,76027,0,0,0,0,66240,0,22518,0,1268618,1857471,0,32034,0,0,0,29503249,0,0,0
67709,"Other railway/tramway track construction material of iron/steel (i.e., switch-blades, crossing frogs, point rods & other crossing pieces, sleepers (cross-ties), fish-plates, chairs, chair wedges, sole-plates (base plates), rail clips, bedplates, t",0,0,0,16030,0,0,35318,277446,0,0,0,0,0,0,553696,0,0,0,0,0,0,0,0,0,0,0,259124,0,0,0,8279953,0,0,0,0,0,0,0,0,0,0,2861,0,0,0,0,0,0,0,6140,618,0,0,667614,0,0,0,0,0,0,9056,0,0,0,21753,0,0,0,0,59749,0,778905,0,0,0,0,0,0,0,0,0,0,41922,0,0,0,161089,0,0,0,0,0,0,0,0,0,0,0,0,0,905298,0,0,0,0,0,0,0,0,0,0,0,0,14,0,986,0,3727,0,0,0,0,7545,0,0,0,18810,397,0,0,0,0,0,10376,5927,0,0,0,29143,0,0,0,0,26,0,78002,0,0,45498,0,60793,0,0,0,12411246,0,0,0
67911,"Tubes, pipes & hollow profiles, of cast iron",0,0,0,0,0,0,0,195996,0,0,24206,0,0,0,742943,0,0,0,0,0,31850,0,0,0,0,0,0,0,0,0,859557,0,0,0,0,0,0,0,0,0,3045,18,0,0,0,0,0,0,0,0,5749,0,0,333972,0,0,0,0,0,0,295,0,0,0,23999,17143,0,276,0,90475,0,16439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,1789,0,0,0,0,0,0,0,0,11789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2151,0,0,0,110569,5276,0,0,0,0,0,30291,145973,0,0,0,0,0,0,0,0,0,0,50847,0,0,115674,0,787102,0,0,4199,3642420,0,0,0
67912,"Line pipe of a kind used for oil/gas pipelines, of iron (other than cast iron)/steel",0,0,0,0,4528,0,2827291,220575,0,0,3161,0,0,72254,273082,0,0,0,0,0,0,0,0,0,0,0,663817,0,0,0,144937492,0,0,0,0,0,0,0,0,0,785234,14015,0,0,0,0,0,0,0,34383,2006539,0,0,38903919,0,173290,0,0,0,0,37677,1198,0,0,0,0,0,474,16193,8887626,0,19697005,0,0,0,391,0,0,0,0,0,0,0,30174,0,0,501679,0,0,0,0,7134,0,0,0,0,0,0,0,0,879108,0,0,0,0,0,1861,0,0,0,0,0,0,13863,0,72885,168469,331418,0,537573,0,0,1279426,0,0,4077,2496131,1744195,0,0,0,0,0,2508582,104970,0,0,0,974681,0,0,0,0,19827,0,747358,0,4301,417856,0,3554214,0,0,0,236374622,0,0,60
67913,"Casing, tubing & drill pipe of a kind used in drilling for oil/gas, of iron (other than cast iron)/steel",0,0,0,29169,0,0,1499,18001,0,0,14757,0,0,0,482033,0,0,0,0,0,0,0,0,0,0,0,6563,0,0,0,134643206,0,0,0,0,0,0,0,0,0,3175,4401,0,0,0,0,55986,0,0,764,1158363,0,0,1225378,0,0,0,0,0,0,124,0,0,0,2759289,0,0,251,0,1342053,0,12361613,0,0,0,167619,0,0,0,0,0,0,0,0,0,0,74480,0,0,0,0,0,0,0,0,0,57630,0,0,0,105639,0,0,0,0,1012,0,0,0,0,0,0,0,0,0,75966,94694,0,0,211376,0,0,276371,0,0,0,3078682,122678,0,0,0,0,0,1920123,91,0,0,0,163992,0,0,0,0,58991,0,2290459,0,0,14359501,0,5367870,0,0,0,182882363,0,0,0
