"Product","Commodity","Afghanistan","Albania","Algeria","Angola","Argentina","Armenia","Australia","Austria","Azerbaijan","Bahamas","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Benin","Bermuda","Bolivia","Bosnia Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Cambodia","Cameroon","Canada","Cayman Isds","Chad","Chile","China","Colombia","Congo","Congo Democratic","Costa Rica","Côte d'Ivoire","Cote de voire","Croatia","Cuba","Cyprus","Czechia","Denmark","Dominican Rep.","Ecuador","Egypt","El Salvador","Equatorial Guinea","Estonia","Ethiopia","Finland","France","Gabon","Georgia","Germany","Ghana","Greece","Guatemala","Guinea","Haiti","Honduras","Hong Kong","Hungary","Iceland","India","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kuwait","Kyrgyzstan","Laos","Latvia","Lebanon","Libya","Lithuania","Luxembourg","Macao","Madagascar","Malawi","Malaysia","Mali","Malta","Mauritania","Mauritius","Mexico","Moldova","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Zealand","Nicaragua","Niger","Nigeria","Norway","Oman","Pakistan","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Qatar","Romania","Russia","Rwanda","Saudi Arabia","Senegal","Serbia","Singapore","Slovakia","Slovenia","South Africa","South Korea","Spain","Sri Lanka","State of Palestine","Sudan","Suriname","Swaziland","Sweden","Switzerland","Tajikistan","Tanzania","TFYR of Macedonia","Thailand","Timor-Leste","Togo","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","UAE","Uganda","Ukraine","United Kingdom","Uruguay","USA","Uzbekistan","Venezuela","Vietnam","World","Yemen","Zambia","Zimbabwe"
67133,"Ferrous products obtained by direct reduction of iron ore & other spongy ferrous products, in lumps, pellets/similar forms; iron having a minimum purity of 99.94%, in lumps, pellets/similar forms",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2501968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23854529,0,0,0,418908,0,0,0,0,0,0,0,0,0,0,0,0,0,47021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218779,0,58058,0,0,0,27099263,0,0,0
67241,"Ingots of iron (other than iron of heading 671.33)/non-alloy steel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46572,0,22766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95855,0,1225057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,0,0,0,0,0,0,0,0,0,0,0,591,0,0,0,0,0,0,0,0,0,0,205144,0,0,118962,0,115108,0,0,0,4401515,0,0,0
67245,"Other primary forms of iron (other than iron of heading 671.33)/non-alloy steel.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115108,0,0,0,64508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,656,0,0,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33469,0,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17676,222482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91543,0,0,1090994,0,153739,0,0,0,1827367,0,0,0
67611,"Bars & rods, hot-rolled, in irregularly wound coils, of iron or steel, of iron/non-alloy steel, containing indentations, ribs, grooves/other deformations produced during the rolling process",0,0,0,0,0,0,0,0,0,0,0,0,0,0,46577,0,0,0,0,0,2475588,0,0,0,0,0,0,0,0,0,3443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56958,0,0,1585516,0,0,0,0,0,0,0,0,0,0,1091613,0,0,0,0,3143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351578,0,0,0,0,0,11925,0,0,0,0,0,0,0,0,0,0,0,42853,0,18936371,191048,0,40647,0,0,0,25853126,0,0,0
67619,"Bars & rods, hot-rolled, in irregularly wound coils, of iron/steel, of iron/other alloy & non-alloy steel, n.e.s.",0,0,0,0,0,0,13734,22173,0,0,0,0,0,467032,1180770,0,0,0,0,0,10019555,0,0,0,0,0,4945387,0,0,0,12506026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,8160738,0,0,6108882,0,0,0,0,0,0,638,0,0,0,5432432,0,0,0,0,109405,0,8662229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981693,0,0,0,0,0,0,0,1319715,0,0,0,0,58868,0,0,0,38592,0,0,0,0,0,0,65280,8355282,0,0,0,0,778213,0,0,0,23783324,4107656,0,0,0,0,0,199334,508097,0,0,0,9483159,0,0,0,0,82980,0,166119,0,48354130,2528645,0,1818170,0,0,1041917,166148648,0,0,0
67621,"Bars & rods of iron/non-alloy steel, not further worked than hot-rolled, hot-drawn/hot-extruded, but including those twisted after rolling, of iron/non-alloy steel, containing indentations, ribs, grooves/other deformations produced during the rolling process/twisted after rolling",0,0,0,0,0,0,0,2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3342435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8117901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228953,0,0,0,0,19,0,0,35237,1498903,0,0,0,0,0,0,0,0,0,0,0,72452,0,0,0,0,0,0,469222,0,0,50063,0,292342,0,0,0,14244579,0,0,0
67629,"Bars & rods of iron/non-alloy steel, not further worked than hot-rolled, hot-drawn/hot-extruded, but including those twisted after rolling, of iron/other alloy & non-alloy steel, n.e.s.",0,0,0,0,0,0,0,1937917,0,0,0,0,0,757873,147423,0,0,0,0,0,681074,0,0,0,0,0,555137,0,0,0,9422326,0,0,0,0,0,0,0,0,0,353221,4888,0,0,0,0,0,0,0,0,736245,0,0,3974342,0,0,0,0,0,0,0,0,0,0,0,0,0,475991,134424,110216,0,2022151,0,0,1199,0,0,0,0,0,0,0,1016,0,0,0,38701,0,0,0,0,0,0,0,0,0,0,0,0,0,73084,38499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385821,0,0,0,0,219495,0,173796,3497,1979004,3979,2257,0,0,0,0,643038,4763,0,0,0,61862,0,0,0,0,21200,0,1174649,0,520245,1507015,0,4577719,0,0,0,34725445,0,0,0
67633,"Bars & rods of iron/steel, not further worked than cold-formed/cold-finished, other, of iron/non-alloy steel",0,0,0,0,0,0,0,8669,0,0,0,42285,0,0,2052821,0,0,0,0,0,0,0,0,0,0,0,68145,0,0,0,92344,0,0,0,0,0,0,0,0,0,0,33348,0,0,0,0,0,0,0,0,20885,0,0,144754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190859,0,108941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17916,0,0,0,0,0,0,0,0,0,0,0,0,0,24929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10056,0,0,0,0,59820,0,0,40609,782038,0,0,0,0,0,0,12228,1121,0,0,0,0,0,0,0,0,55092,0,288020,0,0,3080213,0,711532,0,0,0,8236399,0,0,0
67643,"Other bars & rods of iron & steel, of iron/non-alloy steel, not further worked than forged, hot-rolled, hot-drawn/hot extruded but including those twisted after rolling",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2335,0,0,0,0,0,34017,0,0,0,0,0,0,0,0,0,329181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577524,0,0,27951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20728,0,212639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257349,0,0,0,0,0,0,0,0,0,0,0,0,4314,0,0,0,0,0,0,0,0,0,0,0,0,0,105368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1894234,1485,0,32667,0,0,0,3504328,0,0,0
67644,"Other bars & rods of iron & steel, of other iron/other non-alloy steel",0,0,0,0,0,0,148417,0,0,0,0,0,0,0,184990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214054,0,0,0,0,0,0,0,0,0,3565,0,0,0,0,0,0,0,0,0,115601,0,0,129175,0,0,0,0,0,0,2550,0,0,0,0,0,0,0,1329,254970,0,355410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,21157,0,0,0,0,0,15751,0,0,0,0,0,0,0,0,0,88508,5010490,0,3178,0,0,166572,0,0,0,82557,3934,0,0,0,0,0,17507,3171,0,0,0,1054128,0,0,0,0,1532675,0,66982,0,0,115652,0,297753,0,0,0,11008835,0,0,0
67681,"U, I, H, L/T sections, not further worked than hot-rolled, hot-drawn/extruded, of a height of < 80 mm, of iron/non-alloy steel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249497,0,0,0,616452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12645432,0,0,0,0,0,0,13855520,0,0,0
67682,"U, I, H, L/T sections, not further worked than hot-rolled, hot-drawn/extruded, of a height of 80 mm/more, of iron/non-alloy steel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,352424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640933,0,0,0,0,0,0,268058,0,0,0,0,0,0,0,0,30122,0,0,0,0,907,0,0,0,0,0,0,0,259405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34534,274682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17209,0,18097,0,0,9154,0,0,29373,9020703,2927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325698,0,244047,0,9920069,697098,0,22617,0,0,0,24070737,0,0,0
67683,"Other angles, shapes & sections, not further worked than hot-rolled, hot-drawn/extruded,/iron/non-alloy steel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16634,0,0,0,0,0,0,0,0,0,0,3548,0,0,0,0,0,0,0,0,0,0,0,136013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13107,31457,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119495,0,0,0,0,38979,0,0,0,68976,49807,0,0,0,0,0,0,0,0,0,0,434,0,0,0,0,123460,0,74319,0,411331,28516,0,0,0,0,0,1284311,0,0,0
67684,"Angles, shapes & sections, not further worked than cold-formed/cold-finished, of iron/non-alloy steel",0,0,0,0,0,0,0,18176,0,0,0,0,0,0,179210,0,0,0,0,0,0,0,0,0,0,0,35382,0,0,0,205361,0,0,0,0,0,0,0,0,0,0,2170,0,0,0,0,0,0,0,0,105,0,0,122019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42742,0,150527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179648,0,0,0,0,0,0,0,0,0,0,0,1708,0,0,0,0,0,0,0,0,0,18885,0,0,0,0,0,0,0,0,0,0,0,637,0,0,0,0,0,0,0,0,30672,0,0,0,0,0,0,131577,0,0,0,1821542,0,0,0
67685,"Other angles, shapes & sections, of iron/non-alloy steel",0,0,0,0,0,0,500,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8356,0,0,0,1295974,0,0,0,0,0,0,0,0,0,0,16159,0,0,0,0,0,0,0,0,67010,0,0,77877,0,0,0,0,0,0,198,0,0,0,196289,0,0,0,0,8954,0,1817452,0,0,0,0,0,0,0,0,0,0,58457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120779,0,0,0,12611,54686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6320,0,459310,0,4179990,29393,0,2971,0,0,0,8413736,0,0,0
67686,"Sheet piling of iron/steel, whether/not drilled, punched/made from assembled elements; welded angles, shapes & sections, of iron/steel",0,0,0,0,103122,0,21230,103520,0,0,0,0,0,0,527090,0,0,0,0,0,0,0,0,0,0,0,1204,0,0,0,893879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479770,0,0,260462,0,0,0,0,0,0,36384,0,0,0,0,0,0,0,0,526945,0,24398,0,0,0,0,0,0,0,0,0,0,1482505,0,0,0,695475,0,0,0,0,0,0,0,0,0,0,0,0,0,20282,0,0,0,0,9192,0,0,0,0,0,0,1291,0,0,0,0,3836,0,0,0,0,28273,0,0,16697,1318490,21428,0,0,0,0,0,173,2456,0,0,0,43150,0,0,0,0,0,0,3189,0,289783,102942,0,405890,0,0,0,7577718,0,0,0
67701,"Rails (including check rails & rack-rails), of iron/steel",0,0,0,0,0,0,0,6687164,0,0,0,0,0,0,177124,0,0,0,0,0,0,0,0,0,0,3375,0,0,0,0,1328011,0,43042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93167,0,0,1225233,0,0,0,82194,0,0,0,0,0,0,0,0,0,0,0,237480,0,3473623,0,0,0,0,0,0,0,0,0,0,425250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10119,0,0,0,0,20704,0,0,0,2532518,0,0,0,0,0,48857,0,0,0,0,0,0,0,0,0,0,0,0,48194,0,0,1525287,0,101251,0,0,0,18084713,0,0,0
67709,"Other railway/tramway track construction material of iron/steel (i.e., switch-blades, crossing frogs, point rods & other crossing pieces, sleepers (cross-ties), fish-plates, chairs, chair wedges, sole-plates (base plates), rail clips, bedplates, t",0,0,0,0,0,0,54,1588731,0,0,0,0,0,0,264932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991933,0,0,0,0,0,0,0,0,0,0,178631,0,0,0,0,0,0,0,809,20958,0,0,1200883,0,0,0,0,0,0,8498,0,0,0,0,0,0,0,53,32046,0,1332,0,0,0,0,0,0,0,0,0,0,37668,0,0,0,0,0,0,0,0,147190,0,0,0,0,0,0,0,0,0,0,0,0,0,11800,0,0,0,0,0,0,0,0,0,0,0,101226,0,0,0,0,1340,0,0,6130,379202,719518,0,0,0,0,42427,0,5163,0,0,0,0,0,0,0,0,0,0,118189,0,0,417566,0,149593,0,0,0,6530561,0,0,0
67911,"Tubes, pipes & hollow profiles, of cast iron",0,0,0,0,0,0,0,16681,0,0,0,0,0,0,160697,0,0,0,0,0,1943,0,0,0,0,0,0,0,0,0,268249,0,0,0,0,0,0,0,0,0,0,9085,0,0,0,0,0,0,0,0,0,0,0,3404979,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,4867,0,48213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23374,752,804,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,16742,0,0,0,0,5781,0,0,0,448533,0,0,0,0,0,0,30269,54845,0,0,0,89,0,0,0,0,0,0,41789,0,0,218984,0,312767,0,0,0,5137111,0,0,0
67912,"Line pipe of a kind used for oil/gas pipelines, of iron (other than cast iron)/steel",0,0,0,0,59568,0,1076312,143621,0,0,0,0,0,0,12735563,0,0,0,0,0,1575,0,0,0,0,0,507744,0,0,0,80791957,0,0,0,0,0,0,0,0,0,3494869,21721,0,0,0,0,0,0,0,114465,1413602,0,0,12271458,0,0,0,0,0,0,12,0,0,0,349790,0,0,0,15382,17187598,0,11847803,0,0,0,40244,0,0,0,0,0,0,0,0,0,0,2727,0,0,0,0,570326,0,0,0,0,0,0,0,41160,1124859,0,0,0,0,721,0,0,0,0,0,0,0,3166,0,0,4435803,182978,0,33837,0,0,1856650,106238,0,0,8897514,1889673,92570,0,0,0,2526,1269742,719296,0,0,0,85277,0,0,0,0,91899,0,2455796,0,85845,1704699,0,2601753,0,0,0,185695129,0,0,0
67913,"Casing, tubing & drill pipe of a kind used in drilling for oil/gas, of iron (other than cast iron)/steel",0,0,0,0,0,0,924985,669482,0,0,304619,0,0,0,562107,0,0,0,0,0,0,0,0,0,0,0,104805,0,0,0,84137025,0,0,0,0,0,0,184833,0,0,0,3419,0,0,0,0,0,0,0,3880,5822776,0,0,451357,0,0,0,0,0,0,0,0,0,0,110067,0,0,0,0,482810,0,32470339,0,0,0,35436,0,0,0,0,0,0,0,0,0,0,6818170,0,0,0,0,54914,0,0,0,0,0,0,0,0,292533,0,0,0,0,4687,71707,0,0,0,0,0,0,0,0,0,1938301,18907769,0,0,0,0,6508971,0,0,0,42310,31340,0,0,0,0,0,277250,7915,0,0,0,5726,0,0,0,0,0,0,6275538,0,0,4272894,0,2141968,0,0,0,176097750,0,0,0
